0_brand,0_category,0_modelno,0_price,0_title,1_brand,1_category,1_modelno,1_price,1_title
sony,photography_general,alcf62a,9.0,sony_62mm_front_lens_cap,,,,,
iomega,hard_drives,34945,79.0,iomega_ego_500gb_helium_portable_hard_drive,,,,,
southworth,stationery_office_machinery,pf8,6.5,southworth_10pk_certificate_holder_navy,,,,,
skb_cases,electronics_general,3skbx342616,615.0,skb_cases_rx_series_rugged_rotox_shipping_foot_locker_case_18_1_2_h_x_36_w_x_28_d_outside,,,,,
at_t,postpaid_cellphones,aria,320.0,at_t_htc_aria_smartphone_price_with_new_2yr_contract,,,,,
avery,stationery_office_machinery,75537,11.5,avery_economy_weight_sheet_protectors_100ct,,,,,
avery,stationery_office_machinery,48363,9.5,avery_eco_shipping_labels_white_250count,,,,,
avery,stationery_office_machinery,16143,3.5,avery_writeon_tabs_175_48count,,,,,
link_depot,networking,c6m5gyb,3.0,link_depot_5_ethernet_enhanced_cat6_networking_cable_gray,,,,,
dymo,stationery_office_machinery,45018,17.5,dymo_d1_standard_tape_cartridge_for_dymo_label_makers_3_8in_x_23ft_red_on_white,,,,,
ampad,stationery_office_machinery,21118,11.0,ampad_evidence_glue_top_narrow_ruled_pads_ltr_50sheet_pads_pack_dozen,,,,,
sony,electronics_general,vgpbkb1,97.2,sony_vgpbkb1_bluetooth_wireless_keyboard,,,,,
ep_memory,usb_drives,epsdhc32gb_4,68.9,acpep_memory_32gb_class_4_sdhc_card,,,,,
dalite,electronics_general,89939,2595.0,dalite_hc_cinema_vision_tensioned_advantage_electrol_av_format_8_x_8_diagonal,,,,,
archos,laptop_computers,501594,279.0,archos_101_touchscreen_entertainmenttablet_and_ebook_reader_with_google_android_os,,,,,
dalite,electronics_general,35199,4613.0,dalite_datex_rear_tensioned_advantage_electrol_hdtv_format_184_diagonal,,,,,
nextware,mp3_accessories,jelpadbk,29.9,nextware_jellybean_case_for_ipad_black,,,,,
pc_treasures,electronics_general,19457,39.0,pc_treasures_156_laptop_kit_black,,,,,
tribeca,mp3_accessories,fva3615,18.9,tribeca_varsity_jacket_silicone_case_for_ipod_touch_university_of_florida,,,,,
netgear,networking,xav5001100nas,79.8,netgear_powerline_av_500_adapter,,,,,
mustang,electronics_general,scf84w4_3,262.2,mustang_84_fixed_screen_high_contrast_in_white,,,,,
motion_systems,mp3_accessories,ipad01blk,17.0,motion_systems_ipad01_charlie_ipad_sleeve_black,,,,,
coby,laptop_computers,mid80244g,178.0,coby_kyros_mid8024_81_color_touchscreen_tablet_pc,,,,,
siig,electronics_general,jusa0d12s1,15.9,siig_hispeed_usb_20_esata_enclosure_for_25_sata_hard_disks,,,,,
scotch,stationery_office_machinery,ds520,11.9,scotch_desktop_tape_dispenser_clear_black,,,,,
simplism,mp3_accessories,trshcsipd2wt_en,30.0,semi_hard_case_set_for_ipad_2_white,,,,,
belkin,electronics_general,f8e648,7.8,belkin_mini_cd_drive_cleaning_kit,,,,,
case_logic,mp3_accessories,120579,12.0,case_logic_universal_mp3_sport_case_medium,,,,,
coby,electronics_general,cv121,8.0,coby_deep_base_stereo_headphones_cv121,,,,,
siig,usb_drives,jumr0012s1,16.8,siig_usb_20_bay_media_card_reader,,,,,
case_logic,electronics_general,117505,17.6,case_logic_141_laptop_sleeve,,,,,
belkin,electronics_general,f8n132blk,8.9,belkin_102_netbook_neoprene_sleeve_black,,,,,
plantronics,electronics_general,gamecom_367,24.8,plantronics_gamecom_367_closedear_gaming_headset,,,,,
at_t,postpaid_cellphones,focus,330.0,at_touch_screen_price_with_new_2yr_contract,,,,,
microsoft,electronics_general,apb00001,25.8,microsoft_apb00001_wired_desktop_600_keyboard_and_mouse,,,,,
draper,electronics_general,230124,353.0,draper_glass_beaded_traveller_portable_screen_73_diagonal_hdtv_format,,,,,
draper,electronics_general,127152,70416.5,draper_diamondscreen_rear_projection_screen_with_no_frame_190_diagonal_ntsc_format,,,,,
quartet,stationery_office_machinery,nan,222.3,quartet_showit_threepanel_display_system_fabric_blue_gray_black_pvc_frame,,,,,
inland,mp3_accessories,08521,9.8,inland_pro_iphone_and_ipod_3in1_charging_kit,,,,,
endust,electronics_general,11384,8.0,endust_10_oz_air_duster_with_bitterant,,,,,
v7,electronics_general,v7n3c5e10fblus,4.9,v7_10_cat5e_snagless_network_patch_cable_blue,,,,,
boss,car_stereos,nan,43.0,boss_audio_ch6ck_chaos_extreme_350_watt_65_component_car_speakers_pair,,,,,
nec,monitors,ea221wmbk,249.0,nec_22_lcd_monitor_black_ea221wmbk,,,,,
link_depot,networking,c6m7rdb,3.0,link_depot_7_ethernet_enhanced_cat6_networking_cable_red,,,,,
lenovo,electronics_general,41u5254,31.5,lenovo_performance_back_pack,,,,,
logitech,electronics_general,c270h,29.0,logitech_usb_webcam_c270h,,,,,
rubbermaid_commercial,home_care,253100bk,26.0,rubbermaid_commercial_lobby_pro_upright_black_polypropylene_with_vinyl_coat_dustpan_with_wheels,,,,,
vantec,electronics_general,ugtis602r,40.3,vantec_2_1_sata_6g_and_pata_pcie_combo_host_card_w_raid,,,,,
sabrent,electronics_general,vdvs2p,24.9,sabrent_2port_vga_high_resolution_video_splitter,,,,,
fellowes,electronics_general,fel40912,337.5,fellowes_mfg_co_wire_mail_cart_150folder_capacity_18_x_381_2_x_391_4_chrome_plated,,,,,
pny,usb_drives,pfdu8gbslef_sil,14.8,pny_8gb_micro_slide_attache_usb_flash_drive_silver,,,,,
vivitar,electronics_general,scolm,15.9,vivitar_universal_battery_charger_for_olympus_batteries,,,,,
siig,mp3_accessories,cemt0e12s1,40.9,siig_headrest_ipad_car_mount,,,,,
general_electric,electronics_general,52083,0.0,ge_8_cable_ties_clear,,,,,
toshiba,dvd_players,dvr670,214.0,toshiba_dvr670_dvd_vhs_recorder_with_builtin_tuner,,,,,
tribeca,electronics_general,fva4549,30.0,st_louis_cardinals_ipod_touch_4g_hard_case,,,,,
midland,walkietalkiefrs,avph1,34.8,midland_avph1_motorcycle_microphone_speakers_for_gmrs_frs_radios,,,,,
case_logic,electronics_general,59253,16.0,case_logic_72_capacity_heavy_duty_cd_wallet,,,,,
zyxel,computers,gs108b,35.0,zyxel_desktop_gigabit_switch_gs108b,,,,,
corsair,memory,twin2x40966400c5c,72.8,corsair_xms2_2gb_2_x_1gb_pc26400_800mhz_240pin_ddr2_cl5_dual_channel_desktop_memory_kit_twin2x40966400c5c,,,,,
norazza,camera_and_camcorder_accessories,nbc118,19.0,blue_crane_nbc118_introduction_to_the_canon_xs_1000d_andxsi_450d_dvd,,,,,
startech,electronics_general,st122le,32.9,startechcom_st122le_2_port_vga_video_splitter_cable_usb_powered,,,,,
dalite,electronics_general,40184,47.8,dalite_40184_model_b_manual_wall_and_ceiling_projection_screen,,,,,
connectpro,networking,ur12kit,67.1,connectpro_ur12kit_masterit_usb_ur12_kvm_switch,,,,,
verbatim,mp3_accessories,95097,10.9,verbatim_95097_16x_dvd_r_media,,,,,
scosche,mp3_accessories,idr355md,24.3,scosche_increased_dynamic_range_chameleon_earphones_idr355md,,,,,
draper,electronics_general,116300,618.0,draper_matte_white_targa_electric_screen_hdtv_92_diagonal,,,,,
draper,electronics_general,205021,666.0,draper_glass_beaded_apex_manual_screen_6_diagonal_ntsc_format,,,,,
nan,electronicsinflexible_kit,nan,7.5,pilot_begreen_b2p_roller_ball_retractable_gel_ink_pen_red_5_count,,,,,
midland,walkietalkiefrs,lxt385vp3,39.8,midland_2pack_22channel_camo_lxt385vp3_gmrs_radio,,,,,
midland,electronics_general,1001lwx,70.0,midland_40channel_mobile_cb_radio_with_weather_scan_technology,,,,,
xerox,printers,108r00657,154.8,xerox_108r00657_extendedcapacity_maintenance_kit_for_work_centre_c2424,,,,,
innovera,stationery_office_machinery,d3010,68.3,innovera_d3010_black_compatible_highyield_toner_print_cartridge,,,,,
dell,laptop_computers,nan,768.0,dell_switch_black_156_inspiron_i15r5673dbk_laptop_pc_with_intel_core_i52410m_processor_windows_7_home_premium_with_bonus_your_choice_color_pattern_lid_bundle,,,,,
sandisk,usb_drives,sdcz36z008gaw11p,12.9,sandisk_8gb_cruzer_usb_flash_drive_pink,,,,,
ep_memory,usb_drives,bhskthfs2g,9.8,birdhouse_tony_hawk_2gb_full_skull_skatedrive_usb_flash_drive,,,,,
ep_memory,usb_drives,flipskateb8g,16.8,action_sport_drives_8gb_flip_usb_skate_drive_logo,,,,,
v7,electronics_general,v7n2c605freds,4.9,v7_5_cat6_snagless_molded_network_patch_cable_red,,,,,
generic,electronics_general,516537604,0.0,everstart_14gauge_20_red_primary_wire,,,,,
avery,stationery_office_machinery,5980,14.9,avery_750pk_highvisibility_laser_labels_pastel_blue,,,,,
apple,mp3,mc359lla,29.0,apple_ipad_10w_usb_power_adapter,,,,,
belkin,electronics_general,f3u13806,6.1,belkin_pro_series_6_usb_20_5pin_minb_cable,,,,,
clover_electronics,garden_general,hdc211,214.9,clover_true_day_night_varifocal_color_dome_camera,,,,,
ep_memory,usb_drives,epclp2gb_20,8.8,ep_2gb_usb_20_capless_wave_flash_drive_pink,,,,,
lenovo,desktop_computers,40812gu,319.0,lenovo_black_ideacentre_q150_mini_desktop_pc_with_intel_atom_d510_processor_250gb_hard_drive_and_windows_7_home_premium_monitor_not_included,,,,,
acer,laptop_computers,as75517422,478.0,acer_black_173_as75517422_laptop_pc_with_amd_phenom_ii_x4_quadcore_n970_processor_and_windows_7_home_premium,,,,,
acer,laptop_computers,a50010s32u,498.0,acer_iconia_tab_with_wifi_101_touchscreen_tablet_pc_featuring_android_30_honeycomb_operating_system_aluminum_metallic_32gb,,,,,
nan,stationery_office_machinery,20328,8.3,aurora_products_elements_ecofriendly_round_ring_binder,,,,,
logitech,mice,910002537,19.9,logitech_wireless_mouse_m315_silver,,,,,
avery,stationery_office_machinery,17351,7.5,avery_3_durable_view_binder_with_ezturn_ring_black,,,,,
jwin,electronics_general,ihp605blk,37.9,jwin_mega_bass_pro_headphones,,,,,
epson,printers,t008201,20.8,epson_t008201_color_ink_cartridge_for_stylus_color_780870875_dc_875dcs_and_890,,,,,
actiontec,electronics_general,gt701c,65.8,actiontec_modem_for_verizon_dsl,,,,,
nan,electronics_general,nan,2.0,bic_round_stic_ball_pen_blue_1dozen_2pack,,,,,
arkon,prepaid_wireless_phones,bbbold112,24.9,arkon_bbbold112_deluxe_nonskid_weighted_dashboard_mount_with_safety_hook_for_blackberry_bold_9900,,,,,
scosche,mp3_accessories,fptag,16.9,scosche_fptag_antiglare_screen_protectors_for_ipod_touch_2pk,,,,,
nan,electronicsinflexible_kit,nan,9.2,five_star_3subject_college_rule_notebook_2_pack,,,,,
xerox,printers,108r00602,110.8,xerox_108r00602_maintenance_kit,,,,,
team_pro_mark,mice,msu045,27.0,north_carolina_tar_heels_pro_grip_mouse,,,,,
sony,camera_and_camcorder_accessories,acl200,32.3,sony_portable_handycam_ac_adaptor,,,,,
mustang,electronics_general,scm7011,86.6,mustang_70_x_70_manual_screen_in_matte_white,,,,,
edge_tech,usb_drives,pe222031,40.0,edge_16gb_proshot_133x_cf_memory_card,,,,,
draper,electronics_general,136007,624.2,draper_matte_white_salara_plug_and_play_electric_screen_ntsc_7_diagonal,,,,,
draper,electronics_general,104175,1506.0,draper_high_contrast_grey_access_series_e_electric_screen_av_format_72_x_96,,,,,
draper,electronics_general,118207,2865.0,draper_m2500_ultimate_access_series_v_electric_screen_av_format_70_x_70,,,,,
eyefi,usb_drives,eyefi4cn,39.9,eyefi_connect_x2_4gb_wireless_sd_memory_card,,,,,
midland,electronics_general,avph8,40.0,midland_gmrs_radio_action_throat_microphone_headset,,,,,
cms_products,hard_drives,v2abs500,120.0,cms_products_v2abs500_abs_hard_drive,,,,,
antenna,electronics_general,clsp213,43.0,antenna_classic_laptop_sleeve_in_suede,,,,,
avery,stationery_office_machinery,06740,0.0,avery_mailing_seals_200ct_white,,,,,
griffin_technology,electronics_general,na15005,100.0,griffin_technology_roadtrip_handsfree,,,,,
toshiba,hard_drives,ph3100u1e3s,89.0,toshiba_ph3100u1e3s_1tb_usb_30_desktop_hard_drive,,,,,
avery,stationery_office_machinery,11370,6.5,avery_table_of_contents_legal_dividers_125,,,,,
maxell,mp3_accessories,631012,61.9,maxell_631012_bluray_disc_15_pk,,,,,
casio,stationery_office_machinery,xr18x2s,37.8,casio_tape_cassettes_for_kl_label_makers_18mm_x_26_2pk_black_on_clear,,,,,
cables_to_go,electronics_general,54187,46.8,cables_to_go_2m_vga_video_cable_adapter,,,,,
nan,stationery_office_machinery,8l810,22.9,rediform_money_receipt_book_300_sets_book,,,,,
casio,digital_cameras,nan,100.0,casio_exilim_exzs5_141_mp_digital_camera_silver_w_5x_optical_zoom_27_lcd_display,,,,,
dicota,electronics_general,n27118p,26.9,dicota_padguard_tablet_pc_case_black,,,,,
asus,desktop_computers,et1611putb001e,468.0,asus_et1611putb001e_156_windows_7_home_premium,,,,,
philips,electronics_general,she2675bp28,19.9,philips_pop_color_headset_pink,,,,,
toshiba,television,19slv411,229.0,toshiba_19_ultra_slim_19slv411u,,,,,
evga,electronics_general,01gp31521kr,69.0,evga_1gb_geforce_gt_520_ddr3_graphics_card,,,,,
fellowes,stationery_office_machinery,fel3373001,370.0,fellowes_b121c_shredder,,,,,
canon,photography_general,nb2lh_battery,59.8,canon_rechargeable_battery_nb2lh,,,,,
sandisk,usb_drives,sdmspdh008ga11,52.9,sandisk_ultraii_8gb_memory_stick_pro_duo,,,,,
energizer,electronics_general,e92bp6r,0.0,energizer_max_aaa_6pk,,,,,
cyberpower,electronics_general,trvl918,17.9,cyberpower_trvl918_3outlet_travel_surge_protector,,,,,
ergotron,electronics_general,47092800,44.8,ergotron_47092800100_series_wall_mount_single_pivot_25_lb_gray,,,,,
nan,stationery_office_machinery,4010,136.9,dymo_by_pelouze_heavyduty_electronic_utility_scale,,,,,
avery,stationery_office_machinery,8691,27.5,avery_8691_cd_dvd_and_jewel_case_spine_label,,,,,
epson,stationery_office_machinery,s041062,19.9,epson_s041062_presentation_paper,,,,,
iomega,hard_drives,34822,123.0,iomega_2tb_ego_desktop_usb_20_portable_hard_drive_midnight_blue,,,,,
nan,stationery_office_machinery,rk15313,51.8,pendaflex_twoply_dark_kraft_file_folders_top_tab_brown_100_box,,,,,
motorola,electronics_general,89334m,38.8,motorola_h17_bluetooth_headset,,,,,
draper,electronics_general,100459,4115.5,draper_m1300_signature_series_v_electric_screen_ntsc_200_diagonal,,,,,
draper,electronics_general,203056,1006.5,draper_glass_beaded_access_series_m_manual_screen_162_diagonal_widescreen_format,,,,,
draper,electronics_general,253090,1304.0,draper_hidef_grey_shadowbox_clarion_fixed_frame_screen_133_diagonal_hdtv_format,,,,,
draper,electronics_general,127105,6797.5,draper_diamondscreen_rear_projection_screen_with_no_frame_96_diagonal_ntsc_format,,,,,
middle_atlantic,electronics_general,nan,33.0,middle_atlantic_iec_power_cords_4_pieces,,,,,
case_logic,electronics_general,154722,20.0,case_logic_116_hard_shell_netbook_sleeve,,,,,
skb_cases,electronics_general,3skbcast,105.0,skb_cases_caster_kit,,,,,
nan,electronics_general,nan,5.6,bic_velocity_09_mm_mechanical_pencil_4_ct_2pack,,,,,
nan,house_wares,c4210pfsd,28.0,san_jamar_foam_cup_dispenser,,,,,
avanquest,software,10143,0.0,system_suite_11_professional_pc,,,,,
v7,electronics_general,v7n3c5e25fred,6.9,v7_25_cat5e_network_patch_cable_red,,,,,
hitachi,hard_drives,0s03121,65.0,hitachi_500gb_touro_mobile_usb_20_hard_drive,,,,,
ooma,electronics_general,1000300100,30.0,ooma_bluetooth_adapter,,,,,
national_products_ltd,stationery_office_machinery,56211,25.9,national_brand_texhide_accounting_book_black_burgundy_10_3_8_x_8_3_8,,,,,
sony,dvd_players,rbbdps360,79.0,sony_bdps360_1080p_bluray_disc_player_refurbished,,,,,
quartet,stationery_office_machinery,2544m,419.0,quartet_magnetic_dryerase_board_mahogany_frame,,,,,
belkin,electronics_general,f7c009q,12.0,belkin_conserve_socket_power_timer,,,,,
dalite,electronics_general,27544,2932.0,dalite_daplex_standard_rear_projection_screen_60_x_80_video_format,,,,,
dalite,electronics_general,73139,223.0,dalite_matte_white_designer_model_b_with_fabric_case_in_frost_gray_84_x_84_av_format,,,,,
western_digital,hard_drives,wdbacx0010bbksn,98.9,western_digital_1tb_my_passport_essential_se_usb_30_portable_external_hard_drive,,,,,
iluv,dvd_players,i1166,229.0,iluv_89_portable_multimedia_player_for_ipod_and_dvds,,,,,
nan,stationery_office_machinery,4152x2,24.9,pendaflex_2_reinforced_hanging_file_folder_standard_green_25_box,,,,,
sabrent,electronics_general,ec35uk,26.9,sabrent_35_usb_30_sata_hdd_enclosure,,,,,
grip,electronics_general,43096,9.4,grip_43096_10_piece_12_inch_x_1_4_inch_heat_shrink_tubes,,,,,
coolermaster,electronics_general,sgc6000kxn1g,146.2,cooler_master_storm_sniper_edition_black,,,,,
lenovo,desktop_computers,7099u2u,418.0,lenovo_black_thinkcentre_a70_desktop_pc_with_intel_e5800_processor_320gb_hard_drive_monitor_not_included_and_windows_7_professional,,,,,
ilive,electronics_general,isp191b,42.9,ilive_iphone_alarm_clock_speaker,,,,,
cobra,fishing_and_boating,mrf80bd,150.0,cobra_marine_radio_with_rewindsayagain,,,,,
hp,printers,c8727an,20.0,hp_27_black_inkjet_cartridge_c8727an,,,,,
western_digital,computers,wdh2q20000n,199.0,western_digital_2tb_my_book_studio_edition_ii_external_hard_drive,,,,,
mobile_edge,electronics_general,118607,112.0,mobile_edge_16pc_17mac_premium_leather_vload,,,,,
gpx,portable_audio,sp300b,23.9,gpx_iphone_travel_speaker,,,,,
apple,ipod,mc331lla,73.5,apple_ipod_shuffle_4gb_pink_4th_gen,,,,,
apc,electronics_general,pro8t2,25.0,apc_professional_surgearrest_8_outlet_2_pairs_phone_line_protection_120v,,,,,
startech,networking,svusb2n110,18.9,startechcom_svusb2n110_10_ft_2in1_universal_usb_kvm_cable,,,,,
epson,stationery_office_machinery,s041289,49.9,epson_s041289_photographic_papers,,,,,
sparkle_power,electronics_general,spi3001uhb204,70.9,sparkle_power_spi3001uhb204_spi3001uh_atx12v_power_supply,,,,,
atlantic,furniture,37935622,41.9,atlantic_drawbridge_multimedia_storage_unit_black_wood,,,,,
siig,electronics_general,ic710012s2,34.8,siig_soundwave_71_channel_pci_sound_card,,,,,
nan,electronics_general,nan,4.5,bic_ultra_round_stic_grip_ball_pen_blue_1dozen_3pack,,,,,
draper,electronics_general,129007,446.1,draper_matte_white_baronet_electric_screen_ntsc_7_diagonal,,,,,
draper,electronics_general,112045,1441.0,draper_glass_beaded_envoy_electric_screen_ntsc_11_diagonal,,,,,
draper,electronics_general,101173,1534.5,draper_m1300_premier_electric_screen_av_format_84_x_84,,,,,
draper,electronics_general,111364,2332.9,draper_glass_beaded_signature_series_e_electric_screen_ntsc_11_diagonal,,,,,
draper,electronics_general,206059,349.9,draper_high_contrast_grey_luma_2_manual_screen_60_x_60_av_format,,,,,
draper,electronics_general,253037,986.0,draper_m2500_shadowbox_clarion_fixed_frame_screen_10_diagonal_ntsc_format,,,,,
namo,software,nwepusnc,78.0,namo_webeditor_professional,,,,,
ematic,tv_accessories,emw3202,30.0,ematic_articulating_wall_mount_kit_for_15_tv_includes_6ft_hdmi_cable_cleaning_solution_cleaning_cloth_emw3202,,,,,
ematic,tv_accessories,emw5001,84.0,ematic_fullmotion_wall_mount_kit_for_37_tv_with_6ft_hdmi_cable_15ft_hdmi_cable_cleaning_solution_cleaning_cloth_emw5001,,,,,
bic,stationery_office_machinery,rt5511blk,15.3,bic_triumph_537r_needle_point_roller_pen_05_mm_black_1dozen,,,,,
bic,stationery_office_machinery,mv511blk,11.9,bic_velocity_mechanical_pencil_05_mm_black_1dozen,,,,,
bic,stationery_office_machinery,csm11blk,6.5,bic_clic_stic_retractable_ball_pen_medium_black_1dozen,,,,,
quartet,stationery_office_machinery,51659312_e7,4.5,quartet_rewritables_dry_erase_minimarkers_fine_point_6_assorted_colors,,,,,
incipio,mp3_accessories,ak334,28.5,incipio_ak334_kaddy_nylon_folio_for_amazon_kindle_3_black,,,,,
incipio,mp3_accessories,cl470,19.0,incipio_cl470_ipad_screen_protector_2pk_clear,,,,,
wincraft,mice,15042010,19.0,wanderlei_silva_mouse_pad,,,,,
dreamgear,mp3_accessories,isound1634,19.9,dreamgear_charge_and_sync_cable_for_ipod_iphone_ipad_purple,,,,,
asus,laptop_computers,1015pxpu17bk,338.0,asus_black_101_eee_seashell_1015pxpu17bk_netbook_pc_with_intel_atom_dualcore_n570_processor_and_windows_7_starter,,,,,
v7,electronics_general,v7n3c5e25fylws,6.9,v7_25_cat5e_snagless_network_patch_cable_yellow,,,,,
pentel,stationery_office_machinery,pd347tc,5.0,pentel_quicker_clicker_automatic_pencil,,,,,
