3#__tn,3$__tt,5$__idx,1$__cid
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__49,tn__1999,1,1
tn__1999,cid__year,1,1
idx__50,tt__charu_c_aggarwal,1,1.0
tt__charu_c_aggarwal,cid__author_1,1.0,1
idx__50,tt__joel_l_wolf,1,1.0
tt__joel_l_wolf,cid__author_2,1.0,1
idx__50,tt__philip_s_yu,1,1.0
tt__philip_s_yu,cid__author_3,1.0,1
idx__50,tt__a_new_method_for_similarity_indexing_of_market_basket_data,1,1.0
tt__a_new_method_for_similarity_indexing_of_market_basket_data,cid__title,1.0,1
idx__50,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__50,tn__1999,1,1
tn__1999,cid__year,1,1
idx__51,tt__apostol_natsev,1,1.0
tt__apostol_natsev,cid__author_1,1.0,1
idx__51,tt__rajeev_rastogi,1,1.0
tt__rajeev_rastogi,cid__author_2,1.0,1
idx__51,tt__kyuseok_shim,1,1.0
tt__kyuseok_shim,cid__author_3,1.0,1
idx__51,tt__walrus_a_similarity_retrieval_algorithm_for_image_databases,1,1.0
tt__walrus_a_similarity_retrieval_algorithm_for_image_databases,cid__title,1.0,1
idx__51,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__51,tn__1999,1,1
tn__1999,cid__year,1,1
idx__52,tt__wilburt_juan_labio,1,1.0
tt__wilburt_juan_labio,cid__author_1,1.0,1
idx__52,tt__ramana_yerneni,1,1.0
tt__ramana_yerneni,cid__author_2,1.0,1
idx__52,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_3,1.0,1
idx__52,tt__shrinking_the_warehouse_update_window,1,1.0
tt__shrinking_the_warehouse_update_window,cid__title,1.0,1
idx__52,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__52,tn__1999,1,1
tn__1999,cid__year,1,1
idx__53,tt__yannis_kotidis,1,1.0
tt__yannis_kotidis,cid__author_1,1.0,1
idx__53,tt__nick_roussopoulos,1,1.0
tt__nick_roussopoulos,cid__author_2,1.0,1
idx__53,tt__dynamat_a_dynamic_view_management_system_for_data_warehouses,1,1.0
tt__dynamat_a_dynamic_view_management_system_for_data_warehouses,cid__title,1.0,1
idx__53,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__53,tn__1999,1,1
tn__1999,cid__year,1,1
idx__54,tt__kevin_beyer,1,1.0
tt__kevin_beyer,cid__author_1,1.0,1
idx__54,tt__raghu_ramakrishnan,1,1.0
tt__raghu_ramakrishnan,cid__author_2,1.0,1
idx__54,tt__bottomup_computation_of_sparse_and_iceberg_cube,1,1.0
tt__bottomup_computation_of_sparse_and_iceberg_cube,cid__title,1.0,1
idx__54,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__54,tn__1999,1,1
tn__1999,cid__year,1,1
idx__55,tt__tobias_mayr,1,1.0
tt__tobias_mayr,cid__author_1,1.0,1
idx__55,tt__praveen_seshadri,1,1.0
tt__praveen_seshadri,cid__author_2,1.0,1
idx__55,tt__clientsite_query_extensions,1,1.0
tt__clientsite_query_extensions,cid__title,1.0,1
idx__55,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__55,tn__1999,1,1
tn__1999,cid__year,1,1
idx__56,tt__m_tamer_214zsu,1,1.0
tt__m_tamer_214zsu,cid__author_1,1.0,1
idx__56,tt__data_management_issues_in_electronic_commerce,1,1.0
tt__data_management_issues_in_electronic_commerce,cid__title,1.0,1
idx__56,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__56,tn__1999,1,1
tn__1999,cid__year,1,1
idx__57,tt__minos_n_garofalakis,1,1.0
tt__minos_n_garofalakis,cid__author_1,1.0,1
idx__57,tt__sridhar_ramaswamy,1,1.0
tt__sridhar_ramaswamy,cid__author_2,1.0,1
idx__57,tt__rajeev_rastogi,1,1.0
tt__rajeev_rastogi,cid__author_3,1.0,1
idx__57,tt__kyuseok_shim,1,1.0
tt__kyuseok_shim,cid__author_4,1.0,1
idx__57,tt__of_crawler_portal_mic_and_men_is_there_more_to_mining_the_web,1,1.0
tt__of_crawler_portal_mic_and_men_is_there_more_to_mining_the_web,cid__title,1.0,1
idx__57,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__57,tn__1999,1,1
tn__1999,cid__year,1,1
idx__58,tt__praveen_seshadri,1,1.0
tt__praveen_seshadri,cid__author_1,1.0,1
idx__58,tt__hone_i_shrunk_the_database_footprin_mobilit_and_beyond,1,1.0
tt__hone_i_shrunk_the_database_footprin_mobilit_and_beyond,cid__title,1.0,1
idx__58,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__58,tn__1999,1,1
tn__1999,cid__year,1,1
idx__59,tt__hasan_davulcu,1,1.0
tt__hasan_davulcu,cid__author_1,1.0,1
idx__59,tt__juliana_freire,1,1.0
tt__juliana_freire,cid__author_2,1.0,1
idx__59,tt__michael_kifer,1,1.0
tt__michael_kifer,cid__author_3,1.0,1
idx__59,tt__i_v_ramakrishnan,1,1.0
tt__i_v_ramakrishnan,cid__author_4,1.0,1
idx__59,tt__a_layered_architecture_for_querying_dynamic_web_content,1,1.0
tt__a_layered_architecture_for_querying_dynamic_web_content,cid__title,1.0,1
idx__59,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__59,tn__1999,1,1
tn__1999,cid__year,1,1
idx__60,tt__jamie_callan,1,1.0
tt__jamie_callan,cid__author_1,1.0,1
idx__60,tt__margaret_connell,1,1.0
tt__margaret_connell,cid__author_2,1.0,1
idx__60,tt__aiqun_du,1,1.0
tt__aiqun_du,cid__author_3,1.0,1
idx__60,tt__automatic_discovery_of_language_models_for_text_databases,1,1.0
tt__automatic_discovery_of_language_models_for_text_databases,cid__title,1.0,1
idx__60,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__60,tn__1999,1,1
tn__1999,cid__year,1,1
idx__61,tt__d_w_embley,1,1.0
tt__d_w_embley,cid__author_1,1.0,1
idx__61,tt__y_jiang,1,1.0
tt__y_jiang,cid__author_2,1.0,1
idx__61,tt__yk_ng,1,1.0
tt__yk_ng,cid__author_3,1.0,1
idx__61,tt__recordboundary_discovery_in_web_documents,1,1.0
tt__recordboundary_discovery_in_web_documents,cid__title,1.0,1
idx__61,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__61,tn__1999,1,1
tn__1999,cid__year,1,1
idx__62,tt__yannis_papakonstantinou,1,1.0
tt__yannis_papakonstantinou,cid__author_1,1.0,1
idx__62,tt__vasilis_vassalos,1,1.0
tt__vasilis_vassalos,cid__author_2,1.0,1
idx__62,tt__query_rewriting_for_semistructured_data,1,1.0
tt__query_rewriting_for_semistructured_data,cid__title,1.0,1
idx__62,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__62,tn__1999,1,1
tn__1999,cid__year,1,1
idx__63,tt__ramana_yerneni,1,1.0
tt__ramana_yerneni,cid__author_1,1.0,1
idx__63,tt__chen_li,1,1.0
tt__chen_li,cid__author_2,1.0,1
idx__63,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_3,1.0,1
idx__63,tt__jeffrey_ullman,1,1.0
tt__jeffrey_ullman,cid__author_4,1.0,1
idx__63,tt__computing_capabilities_of_mediators,1,1.0
tt__computing_capabilities_of_mediators,cid__title,1.0,1
idx__63,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__63,tn__1999,1,1
tn__1999,cid__year,1,1
idx__64,tt__david_b_lomet,1,1.0
tt__david_b_lomet,cid__author_1,1.0,1
idx__64,tt__high_speed_online_backup_when_using_logical_log_operations,1,1.0
tt__high_speed_online_backup_when_using_logical_log_operations,cid__title,1.0,1
idx__64,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__64,tn__2000,1,1
tn__2000,cid__year,1,1
idx__65,tt__wilburt_juan_labio,1,1.0
tt__wilburt_juan_labio,cid__author_1,1.0,1
idx__65,tt__janet_l_wiener,1,1.0
tt__janet_l_wiener,cid__author_2,1.0,1
idx__65,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_3,1.0,1
idx__65,tt__vlad_gorelik,1,1.0
tt__vlad_gorelik,cid__author_4,1.0,1
idx__65,tt__efficient_resumption_of_interrupted_warehouse_loads,1,1.0
tt__efficient_resumption_of_interrupted_warehouse_loads,cid__title,1.0,1
idx__65,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__65,tn__2000,1,1
tn__2000,cid__year,1,1
idx__66,tt__mohana_k_lakhamraju,1,1.0
tt__mohana_k_lakhamraju,cid__author_1,1.0,1
idx__66,tt__rajeev_rastogi,1,1.0
tt__rajeev_rastogi,cid__author_2,1.0,1
idx__66,tt__s_seshadri,1,1.0
tt__s_seshadri,cid__author_3,1.0,1
idx__66,tt__s_sudarshan,1,1.0
tt__s_sudarshan,cid__author_4,1.0,1
idx__66,tt__online_reorganization_in_object_databases,1,1.0
tt__online_reorganization_in_object_databases,cid__title,1.0,1
idx__66,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__66,tn__2000,1,1
tn__2000,cid__year,1,1
idx__67,tt__charu_c_aggarwal,1,1.0
tt__charu_c_aggarwal,cid__author_1,1.0,1
idx__67,tt__philip_s_yu,1,1.0
tt__philip_s_yu,cid__author_2,1.0,1
idx__67,tt__finding_generalized_projected_clusters_in_high_dimensional_spaces,1,1.0
tt__finding_generalized_projected_clusters_in_high_dimensional_spaces,cid__title,1.0,1
idx__67,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__67,tn__2000,1,1
tn__2000,cid__year,1,1
idx__68,tt__christopher_r_palmer,1,1.0
tt__christopher_r_palmer,cid__author_1,1.0,1
idx__68,tt__christos_faloutsos,1,1.0
tt__christos_faloutsos,cid__author_2,1.0,1
idx__68,tt__density_biased_sampling_an_improved_method_for_data_mining_and_clustering,1,1.0
tt__density_biased_sampling_an_improved_method_for_data_mining_and_clustering,cid__title,1.0,1
idx__68,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__68,tn__2000,1,1
tn__2000,cid__year,1,1
idx__69,tt__markus_m_breunig,1,1.0
tt__markus_m_breunig,cid__author_1,1.0,1
idx__69,tt__hanspeter_kriegel,1,1.0
tt__hanspeter_kriegel,cid__author_2,1.0,1
idx__69,tt__raymond_t_ng,1,1.0
tt__raymond_t_ng,cid__author_3,1.0,1
idx__69,tt__j246rg_sander,1,1.0
tt__j246rg_sander,cid__author_4,1.0,1
idx__69,tt__lof_identifying_densitybased_local_outliers,1,1.0
tt__lof_identifying_densitybased_local_outliers,cid__title,1.0,1
idx__69,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__69,tn__2000,1,1
tn__2000,cid__year,1,1
idx__70,tt__markos_zaharioudakis,1,1.0
tt__markos_zaharioudakis,cid__author_1,1.0,1
idx__70,tt__roberta_cochrane,1,1.0
tt__roberta_cochrane,cid__author_2,1.0,1
idx__70,tt__george_lapis,1,1.0
tt__george_lapis,cid__author_3,1.0,1
idx__70,tt__hamid_pirahesh,1,1.0
tt__hamid_pirahesh,cid__author_4,1.0,1
idx__70,tt__answering_complex_sql_queries_using_automatic_summary_tables,1,1.0
tt__answering_complex_sql_queries_using_automatic_summary_tables,cid__title,1.0,1
idx__70,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__70,tn__2000,1,1
tn__2000,cid__year,1,1
idx__71,tt__junghoo_cho,1,1.0
tt__junghoo_cho,cid__author_1,1.0,1
idx__71,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_2,1.0,1
idx__71,tt__synchronizing_a_database_to_improve_freshness,1,1.0
tt__synchronizing_a_database_to_improve_freshness,cid__title,1.0,1
idx__71,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__71,tn__2000,1,1
tn__2000,cid__year,1,1
idx__72,tt__kenneth_salem,1,1.0
tt__kenneth_salem,cid__author_1,1.0,1
idx__72,tt__kevin_beyer,1,1.0
tt__kevin_beyer,cid__author_2,1.0,1
idx__72,tt__bruce_lindsay,1,1.0
tt__bruce_lindsay,cid__author_3,1.0,1
idx__72,tt__roberta_cochrane,1,1.0
tt__roberta_cochrane,cid__author_4,1.0,1
idx__72,tt__how_to_roll_a_join_asynchronous_incremental_view_maintenance,1,1.0
tt__how_to_roll_a_join_asynchronous_incremental_view_maintenance,cid__title,1.0,1
idx__72,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__72,tn__2000,1,1
tn__2000,cid__year,1,1
idx__73,tt__vassilis_christophides,1,1.0
tt__vassilis_christophides,cid__author_1,1.0,1
idx__73,tt__sophie_cluet,1,1.0
tt__sophie_cluet,cid__author_2,1.0,1
idx__73,tt__j233r466me_sim232on,1,1.0
tt__j233r466me_sim232on,cid__author_3,1.0,1
idx__73,tt__on_wrapping_query_languages_and_efficient_xml_integration,1,1.0
tt__on_wrapping_query_languages_and_efficient_xml_integration,cid__title,1.0,1
idx__73,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__73,tn__2000,1,1
tn__2000,cid__year,1,1
idx__74,tt__hartmut_liefke,1,1.0
tt__hartmut_liefke,cid__author_1,1.0,1
idx__74,tt__dan_suciu,1,1.0
tt__dan_suciu,cid__author_2,1.0,1
idx__74,tt__xmill_an_efficient_compressor_for_xml_data,1,1.0
tt__xmill_an_efficient_compressor_for_xml_data,cid__title,1.0,1
idx__74,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__74,tn__2000,1,1
tn__2000,cid__year,1,1
idx__75,tt__minos_garofalakis,1,1.0
tt__minos_garofalakis,cid__author_1,1.0,1
idx__75,tt__aristides_gionis,1,1.0
tt__aristides_gionis,cid__author_2,1.0,1
idx__75,tt__rajeev_rastogi,1,1.0
tt__rajeev_rastogi,cid__author_3,1.0,1
idx__75,tt__s_seshadri,1,1.0
tt__s_seshadri,cid__author_4,1.0,1
idx__75,tt__xtract_a_system_for_extracting_document_type_descriptors_from_xml_documents,1,1.0
tt__xtract_a_system_for_extracting_document_type_descriptors_from_xml_documents,cid__title,1.0,1
idx__75,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__75,tn__2000,1,1
tn__2000,cid__year,1,1
idx__76,tt__christos_faloutsos,1,1.0
tt__christos_faloutsos,cid__author_1,1.0,1
idx__76,tt__bernhard_seeger,1,1.0
tt__bernhard_seeger,cid__author_2,1.0,1
idx__76,tt__agma_traina,1,1.0
tt__agma_traina,cid__author_3,1.0,1
idx__76,tt__caetano_traina,1,1.0
tt__caetano_traina,cid__author_4,1.0,1
idx__76,tt__spatial_join_selectivity_using_power_laws,1,1.0
tt__spatial_join_selectivity_using_power_laws,cid__title,1.0,1
idx__76,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__76,tn__2000,1,1
tn__2000,cid__year,1,1
idx__77,tt__manuel_rodr237guezmart237nez,1,1.0
tt__manuel_rodr237guezmart237nez,cid__author_1,1.0,1
idx__77,tt__nick_roussopoulos,1,1.0
tt__nick_roussopoulos,cid__author_2,1.0,1
idx__77,tt__mocha_a_selfextensible_database_middleware_system_for_distributed_data_sources,1,1.0
tt__mocha_a_selfextensible_database_middleware_system_for_distributed_data_sources,cid__title,1.0,1
idx__77,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__77,tn__2000,1,1
tn__2000,cid__year,1,1
idx__78,tt__antonio_corral,1,1.0
tt__antonio_corral,cid__author_1,1.0,1
idx__78,tt__yannis_manolopoulos,1,1.0
tt__yannis_manolopoulos,cid__author_2,1.0,1
idx__78,tt__yannis_theodoridis,1,1.0
tt__yannis_theodoridis,cid__author_3,1.0,1
idx__78,tt__michael_vassilakopoulos,1,1.0
tt__michael_vassilakopoulos,cid__author_4,1.0,1
idx__78,tt__closest_pair_queries_in_spatial_databases,1,1.0
tt__closest_pair_queries_in_spatial_databases,cid__title,1.0,1
idx__78,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__78,tn__2000,1,1
tn__2000,cid__year,1,1
idx__79,tt__flip_korn,1,1.0
tt__flip_korn,cid__author_1,1.0,1
idx__79,tt__s_muthukrishnan,1,1.0
tt__s_muthukrishnan,cid__author_2,1.0,1
idx__79,tt__influence_sets_based_on_reverse_nearest_neighbor_queries,1,1.0
tt__influence_sets_based_on_reverse_nearest_neighbor_queries,cid__title,1.0,1
idx__79,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__79,tn__2000,1,1
tn__2000,cid__year,1,1
idx__80,tt__krishnamurty_muralidhar,1,1.0
tt__krishnamurty_muralidhar,cid__author_1,1.0,1
idx__80,tt__rathindra_sarathy,1,1.0
tt__rathindra_sarathy,cid__author_2,1.0,1
idx__80,tt__security_of_random_data_perturbation_methods,1,1.0
tt__security_of_random_data_perturbation_methods,cid__title,1.0,1
idx__80,tt__acm_transactions_on_database_systems_tods,1,1.0
tt__acm_transactions_on_database_systems_tods,cid__venue,1.0,1
idx__80,tn__1999,1,1
tn__1999,cid__year,1,1
idx__81,tt__debabrata_dey,1,1.0
tt__debabrata_dey,cid__author_1,1.0,1
idx__81,tt__veda_c_storey,1,1.0
tt__veda_c_storey,cid__author_2,1.0,1
idx__81,tt__terence_m_barron,1,1.0
tt__terence_m_barron,cid__author_3,1.0,1
idx__81,tt__improving_database_design_through_the_analysis_of_relationships,1,1.0
tt__improving_database_design_through_the_analysis_of_relationships,cid__title,1.0,1
idx__81,tt__acm_transactions_on_database_systems_tods,1,1.0
tt__acm_transactions_on_database_systems_tods,cid__venue,1.0,1
idx__81,tn__1999,1,1
tn__1999,cid__year,1,1
idx__82,tt__tak_w_yan,1,1.0
tt__tak_w_yan,cid__author_1,1.0,1
idx__82,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_2,1.0,1
idx__82,tt__the_sift_information_dissemination_system,1,1.0
tt__the_sift_information_dissemination_system,cid__title,1.0,1
idx__82,tt__acm_transactions_on_database_systems_tods,1,1.0
tt__acm_transactions_on_database_systems_tods,cid__venue,1.0,1
idx__82,tn__1999,1,1
tn__1999,cid__year,1,1
idx__83,tt__yair_wand,1,1.0
tt__yair_wand,cid__author_1,1.0,1
idx__83,tt__veda_c_storey,1,1.0
tt__veda_c_storey,cid__author_2,1.0,1
idx__83,tt__ron_weber,1,1.0
tt__ron_weber,cid__author_3,1.0,1
idx__83,tt__an_ontological_analysis_of_the_relationship_construct_in_conceptual_modeling,1,1.0
tt__an_ontological_analysis_of_the_relationship_construct_in_conceptual_modeling,cid__title,1.0,1
idx__83,tt__acm_transactions_on_database_systems_tods,1,1.0
tt__acm_transactions_on_database_systems_tods,cid__venue,1.0,1
idx__83,tn__1999,1,1
tn__1999,cid__year,1,1
idx__84,tt__andrew_frank,1,1.0
tt__andrew_frank,cid__author_1,1.0,1
idx__84,tt__stephane_grumbach,1,1.0
tt__stephane_grumbach,cid__author_2,1.0,1
idx__84,tt__ralf_hartmut_g252ting,1,1.0
tt__ralf_hartmut_g252ting,cid__author_3,1.0,1
idx__84,tt__christian_s_jensen,1,1.0
tt__christian_s_jensen,cid__author_4,1.0,1
idx__84,tt__chorochronos_a_research_network_for_spatiotemporal_database_systems,1,1.0
tt__chorochronos_a_research_network_for_spatiotemporal_database_systems,cid__title,1.0,1
idx__84,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__84,tn__1999,1,1
tn__1999,cid__year,1,1
idx__85,tt__s_conrad,1,1.0
tt__s_conrad,cid__author_1,1.0,1
idx__85,tt__w_hasselbring,1,1.0
tt__w_hasselbring,cid__author_2,1.0,1
idx__85,tt__u_hohenstein,1,1.0
tt__u_hohenstein,cid__author_3,1.0,1
idx__85,tt__rd_kutsche,1,1.0
tt__rd_kutsche,cid__author_4,1.0,1
idx__85,tt__engineering_federated_information_systems_report_of_eefis_99_workshop,1,1.0
tt__engineering_federated_information_systems_report_of_eefis_99_workshop,cid__title,1.0,1
idx__85,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__85,tn__1999,1,1
tn__1999,cid__year,1,1
idx__86,tt__arnon_rosenthal,1,1.0
tt__arnon_rosenthal,cid__author_1,1.0,1
idx__86,tt__edward_sciore,1,1.0
tt__edward_sciore,cid__author_2,1.0,1
idx__86,tt__firstclass_views_a_key_to_usercentered_computing,1,1.0
tt__firstclass_views_a_key_to_usercentered_computing,cid__title,1.0,1
idx__86,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__86,tn__1999,1,1
tn__1999,cid__year,1,1
idx__87,tt__jihad_boulos,1,1.0
tt__jihad_boulos,cid__author_1,1.0,1
idx__87,tt__kinji_ono,1,1.0
tt__kinji_ono,cid__author_2,1.0,1
idx__87,tt__cost_estimation_of_userdefined_methods_in_objectrelational_database_systems,1,1.0
tt__cost_estimation_of_userdefined_methods_in_objectrelational_database_systems,cid__title,1.0,1
idx__87,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__87,tn__1999,1,1
tn__1999,cid__year,1,1
idx__88,tt__prabhu_ram,1,1.0
tt__prabhu_ram,cid__author_1,1.0,1
idx__88,tt__lyman_do,1,1.0
