3#__tn,3$__tt,5$__idx,1$__cid
tn__20,cid__0_price,1,1
idx__103,tt__my_sim_aquarium,1,1.0
tt__my_sim_aquarium,cid__0_title,1.0,1
idx__104,tt__destineer,1,1.0
tt__destineer,cid__0_manufacturer,1.0,1
idx__104,tn__25,1,1
tn__25,cid__0_price,1,1
idx__104,tt__scrabble,1,1.0
tt__scrabble,cid__0_title,1.0,1
idx__105,tt__topics_entertainment,1,1.0
tt__topics_entertainment,cid__0_manufacturer,1.0,1
idx__105,tt__instant_immersion_spanish_audio_book,1,1.0
tt__instant_immersion_spanish_audio_book,cid__0_title,1.0,1
idx__106,tt__ciscosystemsenterprise,1,1.0
tt__ciscosystemsenterprise,cid__0_manufacturer,1.0,1
idx__106,tt__cisco_security_server_agent_for_windows_and_solaris_license_100_agents_win_solaris_csab100srvrk9,1,1.0
tt__cisco_security_server_agent_for_windows_and_solaris_license_100_agents_win_solaris_csab100srvrk9,cid__0_title,1.0,1
idx__107,tt__adobe,1,1.0
tt__adobe,cid__0_manufacturer,1.0,1
idx__107,tn__243,1,1
tn__243,cid__0_price,1,1
idx__107,tt__photoshop_elements_5_and_premiere_elements_3_bundle_win_minibox_29180248,1,1.0
tt__photoshop_elements_5_and_premiere_elements_3_bundle_win_minibox_29180248,cid__0_title,1.0,1
idx__108,tt__digital_praise,1,1.0
tt__digital_praise,cid__0_manufacturer,1.0,1
idx__108,tn__20,1,1
tn__20,cid__0_price,1,1
idx__108,tt__buzby_breakin_all_the_rules_hermie_and_friends,1,1.0
tt__buzby_breakin_all_the_rules_hermie_and_friends,cid__0_title,1.0,1
idx__109,tt__topics_entertainment,1,1.0
tt__topics_entertainment,cid__0_manufacturer,1.0,1
idx__109,tn__30,1,1
tn__30,cid__0_price,1,1
idx__109,tt__instant_immersion_french_20,1,1.0
tt__instant_immersion_french_20,cid__0_title,1.0,1
idx__110,tt__hewlett_packard,1,1.0
tt__hewlett_packard,cid__0_manufacturer,1.0,1
idx__110,tt__hp_digital_sending_secure_license_50_users_std,1,1.0
tt__hp_digital_sending_secure_license_50_users_std,cid__0_title,1.0,1
idx__111,tt__topics_entertainment,1,1.0
tt__topics_entertainment,cid__0_manufacturer,1.0,1
idx__111,tn__40,1,1
tn__40,cid__0_price,1,1
idx__111,tt__instant_play_electric_guitar_deluxe,1,1.0
tt__instant_play_electric_guitar_deluxe,cid__0_title,1.0,1
idx__112,tt__fogware_publishing,1,1.0
tt__fogware_publishing,cid__0_manufacturer,1.0,1
idx__112,tn__10,1,1
tn__10,cid__0_price,1,1
idx__112,tt__foreign_policy_reform_winmac_jewel_case,1,1.0
tt__foreign_policy_reform_winmac_jewel_case,cid__0_title,1.0,1
idx__113,tt__microsoft_licenses,1,1.0
tt__microsoft_licenses,cid__0_manufacturer,1.0,1
idx__113,tn__3372,1,1
tn__3372,cid__0_price,1,1
idx__113,tt__microsoft_licenses_win_svr_2003_ext_conn_lic_r3900292,1,1.0
tt__microsoft_licenses_win_svr_2003_ext_conn_lic_r3900292,cid__0_title,1.0,1
idx__114,tt__intuit_inc,1,1.0
tt__intuit_inc,cid__0_manufacturer,1.0,1
idx__114,tn__1400,1,1
tn__1400,cid__0_price,1,1
idx__114,tt__quickbooks_pos_pro_multistore_60,1,1.0
tt__quickbooks_pos_pro_multistore_60,cid__0_title,1.0,1
idx__115,tt__avanquest,1,1.0
tt__avanquest,cid__0_manufacturer,1.0,1
idx__115,tn__30,1,1
tn__30,cid__0_price,1,1
idx__115,tt__encyclopedia_britannica_deluxe_2008_winmac,1,1.0
tt__encyclopedia_britannica_deluxe_2008_winmac,cid__0_title,1.0,1
idx__116,tt__dvo_enterprises,1,1.0
tt__dvo_enterprises,cid__0_manufacturer,1.0,1
idx__116,tn__20,1,1
tn__20,cid__0_price,1,1
idx__116,tt__cook_n_vegetarian,1,1.0
tt__cook_n_vegetarian,cid__0_title,1.0,1
idx__117,tt__activision,1,1.0
tt__activision,cid__0_manufacturer,1.0,1
idx__117,tn__20,1,1
tn__20,cid__0_price,1,1
idx__117,tt__hidden_expedition_titanic,1,1.0
tt__hidden_expedition_titanic,cid__0_title,1.0,1
idx__118,tt__business_objects,1,1.0
tt__business_objects,cid__0_manufacturer,1.0,1
idx__118,tn__495,1,1
tn__495,cid__0_price,1,1
idx__118,tt__crystal_reports_xi_professional_edition,1,1.0
tt__crystal_reports_xi_professional_edition,cid__0_title,1.0,1
idx__119,tt__nova_development,1,1.0
tt__nova_development,cid__0_manufacturer,1.0,1
idx__119,tt__sierra_hallmark_card_studio_special_edition_windows,1,1.0
tt__sierra_hallmark_card_studio_special_edition_windows,cid__0_title,1.0,1
idx__120,tt__atari,1,1.0
tt__atari,cid__0_manufacturer,1.0,1
idx__120,tn__20,1,1
tn__20,cid__0_price,1,1
idx__120,tt__crusader_kings,1,1.0
tt__crusader_kings,cid__0_title,1.0,1
idx__121,tt__microsoft_licenses,1,1.0
tt__microsoft_licenses,cid__0_manufacturer,1.0,1
idx__121,tn__42166,1,1
tn__42166,cid__0_price,1,1
idx__121,tt__microsoft_licenses_exch_srvr_extrn_conn_sa_eng_39400416,1,1.0
tt__microsoft_licenses_exch_srvr_extrn_conn_sa_eng_39400416,cid__0_title,1.0,1
idx__122,tt__watchguardtechnologiesinc,1,1.0
tt__watchguardtechnologiesinc,cid__0_manufacturer,1.0,1
idx__122,tn__14995,1,1
tn__14995,cid__0_price,1,1
idx__122,tt__watchguard_serverlock_manager_100_servers,1,1.0
tt__watchguard_serverlock_manager_100_servers,cid__0_title,1.0,1
idx__123,tt__novastor_corporation,1,1.0
tt__novastor_corporation,cid__0_manufacturer,1.0,1
idx__123,tt__master_serverupg,1,1.0
tt__master_serverupg,cid__0_title,1.0,1
idx__124,tt__encore,1,1.0
tt__encore,cid__0_manufacturer,1.0,1
idx__124,tn__20,1,1
tn__20,cid__0_price,1,1
idx__124,tt__tlc_dr_seuss_reading_learning_system_2008,1,1.0
tt__tlc_dr_seuss_reading_learning_system_2008,cid__0_title,1.0,1
idx__125,tt__compaq_computer,1,1.0
tt__compaq_computer,cid__0_manufacturer,1.0,1
idx__125,tt__compaq_comp_rapid_deployment_pkflexible_lic_kit_302127b21,1,1.0
tt__compaq_comp_rapid_deployment_pkflexible_lic_kit_302127b21,cid__0_title,1.0,1
idx__126,tt__oxforduniversitypress,1,1.0
tt__oxforduniversitypress,cid__0_manufacturer,1.0,1
idx__126,tn__20,1,1
tn__20,cid__0_price,1,1
idx__126,tt__oxford_spanish_dictionary,1,1.0
tt__oxford_spanish_dictionary,cid__0_title,1.0,1
idx__127,tt__pantone_inc,1,1.0
tt__pantone_inc,cid__0_manufacturer,1.0,1
idx__127,tn__1623,1,1
tn__1623,cid__0_price,1,1
idx__127,tt__pantone_reference_library,1,1.0
tt__pantone_reference_library,cid__0_title,1.0,1
idx__128,tt__hewlett_packard,1,1.0
tt__hewlett_packard,cid__0_manufacturer,1.0,1
idx__128,tt__procurve_vpn_client_software_unlimited_client_licenses,1,1.0
tt__procurve_vpn_client_software_unlimited_client_licenses,cid__0_title,1.0,1
idx__129,tt__tri_synergy,1,1.0
tt__tri_synergy,cid__0_manufacturer,1.0,1
idx__129,tn__20,1,1
tn__20,cid__0_price,1,1
idx__129,tt__oxford_spanish_dictionary,1,1.0
tt__oxford_spanish_dictionary,cid__0_title,1.0,1
idx__130,tt__microsoft_licenses,1,1.0
tt__microsoft_licenses,cid__0_manufacturer,1.0,1
idx__130,tn__101516,1,1
tn__101516,cid__0_price,1,1
idx__130,tt__microsoft_licenses_sps_extrnlconnnonemplyenglands_c_h3200034,1,1.0
tt__microsoft_licenses_sps_extrnlconnnonemplyenglands_c_h3200034,cid__0_title,1.0,1
idx__131,tt__microspot_ltd,1,1.0
tt__microspot_ltd,cid__0_manufacturer,1.0,1
idx__131,tn__100,1,1
tn__100,cid__0_price,1,1
idx__131,tt__microspot_interiors,1,1.0
tt__microspot_interiors,cid__0_title,1.0,1
idx__132,tt__dantz,1,1.0
tt__dantz,cid__0_manufacturer,1.0,1
idx__132,tt__upgrade_emc_retrospect_75_multi_server_windows_only,1,1.0
tt__upgrade_emc_retrospect_75_multi_server_windows_only,cid__0_title,1.0,1
idx__133,tt__adaptec,1,1.0
tt__adaptec,cid__0_manufacturer,1.0,1
idx__133,tt__snap_enterprise_data_replicator_advanced_license_for_10000_series,1,1.0
tt__snap_enterprise_data_replicator_advanced_license_for_10000_series,cid__0_title,1.0,1
idx__134,tt__global_marketing,1,1.0
tt__global_marketing,cid__0_manufacturer,1.0,1
idx__134,tn__395,1,1
tn__395,cid__0_price,1,1
idx__134,tt__employee_appraiser_50_deluxe_mailer,1,1.0
tt__employee_appraiser_50_deluxe_mailer,cid__0_title,1.0,1
idx__135,tt__microsoft_software,1,1.0
tt__microsoft_software,cid__0_manufacturer,1.0,1
idx__135,tn__9980,1,1
tn__9980,cid__0_price,1,1
idx__135,tt__microsoft_crm_professional_cal_30_product_upgrade_license_pack_user_cal,1,1.0
tt__microsoft_crm_professional_cal_30_product_upgrade_license_pack_user_cal,cid__0_title,1.0,1
idx__136,tt__adobe,1,1.0
tt__adobe,cid__0_manufacturer,1.0,1
idx__136,tn__3610,1,1
tn__3610,cid__0_price,1,1
idx__136,tt__upgrade_robohelp_server_6_win_ue_1u,1,1.0
tt__upgrade_robohelp_server_6_win_ue_1u,cid__0_title,1.0,1
idx__137,tt__netmanage,1,1.0
tt__netmanage,cid__0_manufacturer,1.0,1
idx__137,tt__netmanage_rumba_unixhp_edition_v_73_upgrade_license_902453006,1,1.0
tt__netmanage_rumba_unixhp_edition_v_73_upgrade_license_902453006,cid__0_title,1.0,1
idx__138,tt__sonicwall,1,1.0
tt__sonicwall,cid__0_manufacturer,1.0,1
idx__138,tt__sonicwall_gms_standard_edition_10_node_license,1,1.0
tt__sonicwall_gms_standard_edition_10_node_license,cid__0_title,1.0,1
idx__139,tt__adobe,1,1.0
tt__adobe,cid__0_manufacturer,1.0,1
idx__139,tn__1599,1,1
tn__1599,cid__0_price,1,1
idx__139,tt__adobe_creative_suite_cs3_design_premium_upsell_mac,1,1.0
tt__adobe_creative_suite_cs3_design_premium_upsell_mac,cid__0_title,1.0,1
idx__140,tt__dantz,1,1.0
tt__dantz,cid__0_manufacturer,1.0,1
idx__140,tn__60,1,1
tn__60,cid__0_price,1,1
idx__140,tt__retrospect_60_desktop_mac_upgrade,1,1.0
tt__retrospect_60_desktop_mac_upgrade,cid__0_title,1.0,1
idx__141,tt__hummingbird_communications,1,1.0
tt__hummingbird_communications,cid__0_manufacturer,1.0,1
idx__141,tn__650,1,1
tn__650,cid__0_price,1,1
idx__141,tt__exceed_2007_with_1yr_mnt_1u,1,1.0
tt__exceed_2007_with_1yr_mnt_1u,cid__0_title,1.0,1
idx__142,tt__computer_associates,1,1.0
tt__computer_associates,cid__0_manufacturer,1.0,1
idx__142,tt__ca_brightstor_arcserve_backup_r11_1_for_netware_tape_library_option_service_pack,1,1.0
tt__ca_brightstor_arcserve_backup_r11_1_for_netware_tape_library_option_service_pack,cid__0_title,1.0,1
idx__143,tt__adobe_systems,1,1.0
tt__adobe_systems,cid__0_manufacturer,1.0,1
idx__143,tt__adobe_acrobat_distiller_svr_v6cd_linux_uu_42050142,1,1.0
tt__adobe_acrobat_distiller_svr_v6cd_linux_uu_42050142,cid__0_title,1.0,1
idx__144,tt__veritas,1,1.0
tt__veritas,cid__0_manufacturer,1.0,1
idx__144,tn__695,1,1
tn__695,cid__0_price,1,1
idx__144,tt__backup_exec_netware_open_file_v9_2_eg_full_package_product,1,1.0
tt__backup_exec_netware_open_file_v9_2_eg_full_package_product,cid__0_title,1.0,1
idx__145,tt__microsoft,1,1.0
tt__microsoft,cid__0_manufacturer,1.0,1
idx__145,tn__250,1,1
tn__250,cid__0_price,1,1
idx__145,tt__microsoft_virtual_pc_for_mac_70_with_windows_2000,1,1.0
tt__microsoft_virtual_pc_for_mac_70_with_windows_2000,cid__0_title,1.0,1
idx__146,tt__microsoft,1,1.0
tt__microsoft,cid__0_manufacturer,1.0,1
idx__146,tn__299,1,1
tn__299,cid__0_price,1,1
idx__146,tt__microsoft_mappoint_2006_standard_edition,1,1.0
tt__microsoft_mappoint_2006_standard_edition,cid__0_title,1.0,1
idx__147,tt__red_hat_software,1,1.0
tt__red_hat_software,cid__0_manufacturer,1.0,1
idx__147,tt__red_hat_entprse_linux_as_3_amd_rhf0211us,1,1.0
tt__red_hat_entprse_linux_as_3_amd_rhf0211us,cid__0_title,1.0,1
idx__148,tt__computer_associates,1,1.0
tt__computer_associates,cid__0_manufacturer,1.0,1
idx__148,tt__ca_arcserve_bkup_r11_1_nw_stor_area_netw_san_opt_prod_only,1,1.0
tt__ca_arcserve_bkup_r11_1_nw_stor_area_netw_san_opt_prod_only,cid__0_title,1.0,1
idx__149,tt__cabletron_systems,1,1.0
tt__cabletron_systems,cid__0_manufacturer,1.0,1
idx__149,tn__1928,1,1
tn__1928,cid__0_price,1,1
idx__149,tt__enterasys_vpn_firewall_code_upgrade_xsr18xxvpnfw,1,1.0
tt__enterasys_vpn_firewall_code_upgrade_xsr18xxvpnfw,cid__0_title,1.0,1
idx__150,tt__primavera_systems,1,1.0
tt__primavera_systems,cid__0_manufacturer,1.0,1
idx__150,tn__499,1,1
tn__499,cid__0_price,1,1
idx__150,tt__suretrak_project_manager_30,1,1.0
tt__suretrak_project_manager_30,cid__0_title,1.0,1
idx__151,tt__fujitsu_imaging,1,1.0
tt__fujitsu_imaging,cid__0_manufacturer,1.0,1
idx__151,tt__vrs4_0_plus_scsi_workgroup_scanning_5_6,1,1.0
tt__vrs4_0_plus_scsi_workgroup_scanning_5_6,cid__0_title,1.0,1
idx__152,tt__nuancecommunicationsinc,1,1.0
tt__nuancecommunicationsinc,cid__0_manufacturer,1.0,1
idx__152,tn__50,1,1
tn__50,cid__0_price,1,1
idx__152,tt__pdf_create_40_retail,1,1.0
tt__pdf_create_40_retail,cid__0_title,1.0,1
idx__153,tt__hummingbird_communications,1,1.0
tt__hummingbird_communications,cid__0_manufacturer,1.0,1
idx__153,tt__upgrade_3d_for_exceed_2007_1u,1,1.0
tt__upgrade_3d_for_exceed_2007_1u,cid__0_title,1.0,1
idx__154,tt__cisco_systems_enterprise,1,1.0
tt__cisco_systems_enterprise,cid__0_manufacturer,1.0,1
idx__154,tn__2814,1,1
tn__2814,cid__0_price,1,1
idx__154,tt__cisco_3745_ser_ios_ent_cd374esk9,1,1.0
tt__cisco_3745_ser_ios_ent_cd374esk9,cid__0_title,1.0,1
idx__155,tt__microsoft,1,1.0
tt__microsoft,cid__0_manufacturer,1.0,1
idx__155,tt__softgrid_cal_for_ts_41_english_mlp_20_user_cal,1,1.0
tt__softgrid_cal_for_ts_41_english_mlp_20_user_cal,cid__0_title,1.0,1
idx__156,tt__aec_software,1,1.0
tt__aec_software,cid__0_manufacturer,1.0,1
idx__156,tn__305,1,1
tn__305,cid__0_price,1,1
idx__156,tt__details_30,1,1.0
tt__details_30,cid__0_title,1.0,1
idx__157,tt__adobe_systems_inc,1,1.0
tt__adobe_systems_inc,cid__0_manufacturer,1.0,1
idx__157,tt__adobe_photoshop_elements_40_plus_adobe_premiere_elements_20_complete_package_1_user_cd_minibox_win_canadian_french_29180162,1,1.0
tt__adobe_photoshop_elements_40_plus_adobe_premiere_elements_20_complete_package_1_user_cd_minibox_win_canadian_french_29180162,cid__0_title,1.0,1
idx__158,tt__nova_development,1,1.0
tt__nova_development,cid__0_manufacturer,1.0,1
idx__158,tn__50,1,1
tn__50,cid__0_price,1,1
idx__158,tt__photo_objects_150_000_for_macintosh,1,1.0
tt__photo_objects_150_000_for_macintosh,cid__0_title,1.0,1
idx__159,tt__hewlett_packard,1,1.0
tt__hewlett_packard,cid__0_manufacturer,1.0,1
idx__159,tt__insight_pwr_mgr_no_media_1ltu,1,1.0
tt__insight_pwr_mgr_no_media_1ltu,cid__0_title,1.0,1
idx__160,tt__informatics,1,1.0
tt__informatics,cid__0_manufacturer,1.0,1
idx__160,tt__fontware_pro,1,1.0
tt__fontware_pro,cid__0_title,1.0,1
idx__161,tt__strategy_first,1,1.0
tt__strategy_first,cid__0_manufacturer,1.0,1
idx__161,tn__30,1,1
tn__30,cid__0_price,1,1
idx__161,tt__gods_lands_of_infinity_special_edition,1,1.0
tt__gods_lands_of_infinity_special_edition,cid__0_title,1.0,1
idx__162,tt__globalmarketingpartners,1,1.0
tt__globalmarketingpartners,cid__0_manufacturer,1.0,1
idx__162,tn__90,1,1
tn__90,cid__0_price,1,1
idx__162,tt__icopydvds2_ultra_by_digital_wunders,1,1.0
tt__icopydvds2_ultra_by_digital_wunders,cid__0_title,1.0,1
idx__163,tt__nova_development,1,1.0
tt__nova_development,cid__0_manufacturer,1.0,1
idx__163,tn__13,1,1
tn__13,cid__0_price,1,1
idx__163,tt__hallmark_blank_greeting_cards_halffold_matte_premium_20_count,1,1.0
tt__hallmark_blank_greeting_cards_halffold_matte_premium_20_count,cid__0_title,1.0,1
idx__164,tt__valusoft,1,1.0
tt__valusoft,cid__0_manufacturer,1.0,1
idx__164,tn__10,1,1
tn__10,cid__0_price,1,1
idx__164,tt__sea_scene_living_underwater_worlds_jewel_case,1,1.0
tt__sea_scene_living_underwater_worlds_jewel_case,cid__0_title,1.0,1
idx__165,tt__hewlett_packard,1,1.0
tt__hewlett_packard,cid__0_manufacturer,1.0,1
idx__165,tt__hp_storageworks_secure_path_for_windows_workgroup_edition_v_40_c_license_213076b26,1,1.0
tt__hp_storageworks_secure_path_for_windows_workgroup_edition_v_40_c_license_213076b26,cid__0_title,1.0,1
idx__166,tt__equilibrium,1,1.0
tt__equilibrium,cid__0_manufacturer,1.0,1
idx__166,tn__600,1,1
tn__600,cid__0_price,1,1
idx__166,tt__equilibrium_debabelizer_pro_60_1_user,1,1.0
tt__equilibrium_debabelizer_pro_60_1_user,cid__0_title,1.0,1
idx__167,tt__prosoft_engineering,1,1.0
tt__prosoft_engineering,cid__0_manufacturer,1.0,1
idx__167,tn__75,1,1
tn__75,cid__0_price,1,1
idx__167,tt__prosoft_tunetech_for_ipod_mac,1,1.0
tt__prosoft_tunetech_for_ipod_mac,cid__0_title,1.0,1
idx__168,tt__autodesk,1,1.0
tt__autodesk,cid__0_manufacturer,1.0,1
idx__168,tt__autodesk_discreet_combustion_4_windows,1,1.0
tt__autodesk_discreet_combustion_4_windows,cid__0_title,1.0,1
idx__169,tt__phantom_efx,1,1.0
tt__phantom_efx,cid__0_manufacturer,1.0,1
idx__169,tn__20,1,1
tn__20,cid__0_price,1,1
idx__169,tt__reel_deal_casino_quest,1,1.0
tt__reel_deal_casino_quest,cid__0_title,1.0,1
idx__170,tt__fluke_networks,1,1.0
tt__fluke_networks,cid__0_manufacturer,1.0,1
idx__170,tn__5751,1,1
tn__5751,cid__0_price,1,1
idx__170,tt__espro_interpretair_sw,1,1.0
tt__espro_interpretair_sw,cid__0_title,1.0,1
idx__171,tt__microsoft_licenses,1,1.0
tt__microsoft_licenses,cid__0_manufacturer,1.0,1
idx__171,tn__350,1,1
tn__350,cid__0_price,1,1
idx__171,tt__microsoft_licenses_word_mac_100_eng_govt_d4800369,1,1.0
tt__microsoft_licenses_word_mac_100_eng_govt_d4800369,cid__0_title,1.0,1
idx__172,tt__computer_associates,1,1.0
tt__computer_associates,cid__0_manufacturer,1.0,1
idx__172,tt__ca_arcserve_bkup_r11_5_win_agent_mac_os_x_upgrade_prod_only,1,1.0
tt__ca_arcserve_bkup_r11_5_win_agent_mac_os_x_upgrade_prod_only,cid__0_title,1.0,1
idx__173,tt__netmanage,1,1.0
tt__netmanage,cid__0_manufacturer,1.0,1
idx__173,tt__netmanage_rumba_web_to_host_as400_ed_v4_2_910620000,1,1.0
tt__netmanage_rumba_web_to_host_as400_ed_v4_2_910620000,cid__0_title,1.0,1
idx__174,tt__ca_oem,1,1.0
tt__ca_oem,cid__0_manufacturer,1.0,1
idx__174,tt__1pk_internet_sec_ste_2007_oem,1,1.0
tt__1pk_internet_sec_ste_2007_oem,cid__0_title,1.0,1
idx__175,tt__diskeeper_corporation,1,1.0
tt__diskeeper_corporation,cid__0_manufacturer,1.0,1
idx__175,tn__79,1,1
tn__79,cid__0_price,1,1
idx__175,tt__diskeeper_2007_professional_single_lic_pack,1,1.0
tt__diskeeper_2007_professional_single_lic_pack,cid__0_title,1.0,1
idx__176,tt__topics_entertainment,1,1.0
tt__topics_entertainment,cid__0_manufacturer,1.0,1
idx__176,tt__instant_immersion_japanese_audio_book,1,1.0
tt__instant_immersion_japanese_audio_book,cid__0_title,1.0,1
idx__177,tt__blizzard_entertainment,1,1.0
tt__blizzard_entertainment,cid__0_manufacturer,1.0,1
idx__177,tn__30,1,1
tn__30,cid__0_price,1,1
idx__177,tt__world_of_warcraft_60_day_prepaid_time_card,1,1.0
tt__world_of_warcraft_60_day_prepaid_time_card,cid__0_title,1.0,1
idx__178,tt__dorlingkindersleymultimedia_dk,1,1.0
tt__dorlingkindersleymultimedia_dk,cid__0_manufacturer,1.0,1
idx__178,tn__30,1,1
tn__30,cid__0_price,1,1
idx__178,tt__smart_steps_4th_grade,1,1.0
tt__smart_steps_4th_grade,cid__0_title,1.0,1
idx__179,tt__computer_associates,1,1.0
tt__computer_associates,cid__0_manufacturer,1.0,1
idx__179,tt__ca_arcserve_bkup_r11_5_win_dro_sp1_prod_only,1,1.0
tt__ca_arcserve_bkup_r11_5_win_dro_sp1_prod_only,cid__0_title,1.0,1
idx__180,tt__nuancecommunicationsinc,1,1.0
tt__nuancecommunicationsinc,cid__0_manufacturer,1.0,1
idx__180,tn__80,1,1
tn__80,cid__0_price,1,1
idx__180,tt__textbridge_pro_11,1,1.0
tt__textbridge_pro_11,cid__0_title,1.0,1
idx__181,tt__emedia,1,1.0
tt__emedia,cid__0_manufacturer,1.0,1
idx__181,tn__40,1,1
tn__40,cid__0_price,1,1
idx__181,tt__emedia_rock_guitar_method,1,1.0
tt__emedia_rock_guitar_method,cid__0_title,1.0,1
idx__182,tt__arcmediainc,1,1.0
tt__arcmediainc,cid__0_manufacturer,1.0,1
idx__182,tn__20,1,1
tn__20,cid__0_price,1,1
idx__182,tt__home_bartending_101_shooters,1,1.0
tt__home_bartending_101_shooters,cid__0_title,1.0,1
idx__183,tt__knowledge_adventure,1,1.0
tt__knowledge_adventure,cid__0_manufacturer,1.0,1
idx__183,tn__30,1,1
tn__30,cid__0_price,1,1
idx__183,tt__jumpstart_reading_with_karaoke,1,1.0
tt__jumpstart_reading_with_karaoke,cid__0_title,1.0,1
idx__184,tt__business_objects,1,1.0
tt__business_objects,cid__0_manufacturer,1.0,1
idx__184,tn__595,1,1
tn__595,cid__0_price,1,1
idx__184,tt__crystal_reports_xi_developer,1,1.0
tt__crystal_reports_xi_developer,cid__0_title,1.0,1
idx__185,tt__intriguing_development,1,1.0
tt__intriguing_development,cid__0_manufacturer,1.0,1
idx__185,tn__40,1,1
tn__40,cid__0_price,1,1
idx__185,tt__iremember_digital_scrapbooking_20,1,1.0
tt__iremember_digital_scrapbooking_20,cid__0_title,1.0,1
idx__186,tt__topicsentertainmentsoftware_consignment,1,1.0
tt__topicsentertainmentsoftware_consignment,cid__0_manufacturer,1.0,1
idx__186,tn__10,1,1
tn__10,cid__0_price,1,1
idx__186,tt__learn2_training_for_microsoft_powerpoint,1,1.0
tt__learn2_training_for_microsoft_powerpoint,cid__0_title,1.0,1
idx__187,tt__adobe,1,1.0
tt__adobe,cid__0_manufacturer,1.0,1
idx__187,tn__9104,1,1
tn__9104,cid__0_price,1,1
idx__187,tt__adobe_acrobat_distiller_svr_v6cd_sun_100u_42050106,1,1.0
tt__adobe_acrobat_distiller_svr_v6cd_sun_100u_42050106,cid__0_title,1.0,1
idx__188,tt__eidos_interactive,1,1.0
tt__eidos_interactive,cid__0_manufacturer,1.0,1
idx__188,tn__20,1,1
tn__20,cid__0_price,1,1
idx__188,tt__tomb_raider_legend,1,1.0
tt__tomb_raider_legend,cid__0_title,1.0,1
idx__189,tt__borland_international,1,1.0
tt__borland_international,cid__0_manufacturer,1.0,1
idx__189,tt__upgrade_delphi_2006_pro_named_fr_delphi_v32005_pro_cd,1,1.0
tt__upgrade_delphi_2006_pro_named_fr_delphi_v32005_pro_cd,cid__0_title,1.0,1
idx__190,tt__isi_researchsoft,1,1.0
tt__isi_researchsoft,cid__0_manufacturer,1.0,1
idx__190,tn__300,1,1
tn__300,cid__0_price,1,1
idx__190,tt__isi_researchsoft_reference_manager_11_single_user,1,1.0
tt__isi_researchsoft_reference_manager_11_single_user,cid__0_title,1.0,1
idx__191,tt__watchguard_technologies_inc,1,1.0
tt__watchguard_technologies_inc,cid__0_manufacturer,1.0,1
idx__191,tn__1995,1,1
tn__1995,cid__0_price,1,1
idx__191,tt__high_availability_requires_two_livesecurity_firesboxes,1,1.0
tt__high_availability_requires_two_livesecurity_firesboxes,cid__0_title,1.0,1
idx__192,tt__topware_interactive,1,1.0
tt__topware_interactive,cid__0_manufacturer,1.0,1
idx__192,tn__20,1,1
tn__20,cid__0_price,1,1
idx__192,tt__buku_karkuro,1,1.0
tt__buku_karkuro,cid__0_title,1.0,1
idx__193,tt__symantec_corporation,1,1.0
tt__symantec_corporation,cid__0_manufacturer,1.0,1
idx__193,tn__983,1,1
tn__983,cid__0_price,1,1
idx__193,tt__backup_exec_10d_win_adv_disk_v10_1_lic_only_e180518,1,1.0
tt__backup_exec_10d_win_adv_disk_v10_1_lic_only_e180518,cid__0_title,1.0,1
idx__194,tt__hewlett_packard,1,1.0
tt__hewlett_packard,cid__0_manufacturer,1.0,1
idx__194,tt__procurve_manager_plus_upgrade,1,1.0
tt__procurve_manager_plus_upgrade,cid__0_title,1.0,1
idx__195,tt__blizzard_entertainment,1,1.0
tt__blizzard_entertainment,cid__0_manufacturer,1.0,1
idx__195,tn__20,1,1
tn__20,cid__0_price,1,1
idx__195,tt__world_of_warcraft,1,1.0
tt__world_of_warcraft,cid__0_title,1.0,1
idx__196,tt__vivendi,1,1.0
tt__vivendi,cid__0_manufacturer,1.0,1
idx__196,tn__36,1,1
tn__36,cid__0_price,1,1
idx__196,tt__world_of_warcraft_pc,1,1.0
tt__world_of_warcraft_pc,cid__0_title,1.0,1
idx__197,tt__sonic_systems_inc,1,1.0
tt__sonic_systems_inc,cid__0_manufacturer,1.0,1
idx__197,tt__sonicwall_global_vpn_client_license_01ssc5310,1,1.0
