3#__tn,3$__tt,5$__idx,1$__cid
idx__71,tt__odell_brewing_company,1,1.0
tt__odell_brewing_company,cid__0_brew_factory_name,1.0,1
idx__71,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__72,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__72,tt__big_red_coq,1,1.0
tt__big_red_coq,cid__0_beer_name,1.0,1
idx__72,tt__brewery_vivant,1,1.0
tt__brewery_vivant,cid__0_brew_factory_name,1.0,1
idx__72,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__73,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__73,tt__blue_point_winter_ale,1,1.0
tt__blue_point_winter_ale,cid__0_beer_name,1.0,1
idx__73,tt__blue_point_brewing_company,1,1.0
tt__blue_point_brewing_company,cid__0_brew_factory_name,1.0,1
idx__73,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__74,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__74,tt__red_fish,1,1.0
tt__red_fish,cid__0_beer_name,1.0,1
idx__74,tt__flying_fish_brewing_company,1,1.0
tt__flying_fish_brewing_company,cid__0_brew_factory_name,1.0,1
idx__74,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__75,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__75,tt__red_banshee,1,1.0
tt__red_banshee,cid__0_beer_name,1.0,1
idx__75,tt__the_fort_collins_brewery,1,1.0
tt__the_fort_collins_brewery,cid__0_brew_factory_name,1.0,1
idx__75,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__76,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__76,tt__green_lakes_organic_ale,1,1.0
tt__green_lakes_organic_ale,cid__0_beer_name,1.0,1
idx__76,tt__deschutes_brewery,1,1.0
tt__deschutes_brewery,cid__0_brew_factory_name,1.0,1
idx__76,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__77,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__77,tt__blue_moon_rising_moon_spring_ale,1,1.0
tt__blue_moon_rising_moon_spring_ale,cid__0_beer_name,1.0,1
idx__77,tt__coors_brewing_company,1,1.0
tt__coors_brewing_company,cid__0_brew_factory_name,1.0,1
idx__77,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__78,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__78,tt__evil_twin,1,1.0
tt__evil_twin,cid__0_beer_name,1.0,1
idx__78,tt__heretic_brewing_company,1,1.0
tt__heretic_brewing_company,cid__0_brew_factory_name,1.0,1
idx__78,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__79,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__79,tt__buckshot_amber_ale,1,1.0
tt__buckshot_amber_ale,cid__0_beer_name,1.0,1
idx__79,tt__natty_greene_s_pub_brewing_co,1,1.0
tt__natty_greene_s_pub_brewing_co,cid__0_brew_factory_name,1.0,1
idx__79,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__80,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__80,tt__hemp_hop_rye,1,1.0
tt__hemp_hop_rye,cid__0_beer_name,1.0,1
idx__80,tt__ofallon_brewery,1,1.0
tt__ofallon_brewery,cid__0_brew_factory_name,1.0,1
idx__80,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__81,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__81,tt__revelry,1,1.0
tt__revelry,cid__0_beer_name,1.0,1
idx__81,tt__two_brothers_brewing_company,1,1.0
tt__two_brothers_brewing_company,cid__0_brew_factory_name,1.0,1
idx__81,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__82,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__82,tt__pinstripe_red_ale,1,1.0
tt__pinstripe_red_ale,cid__0_beer_name,1.0,1
idx__82,tt__ska_brewing_co,1,1.0
tt__ska_brewing_co,cid__0_brew_factory_name,1.0,1
idx__82,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__83,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__83,tt__newport_storm_hurricane_amber_ale,1,1.0
tt__newport_storm_hurricane_amber_ale,cid__0_beer_name,1.0,1
idx__83,tt__coastal_extreme_brewing_co,1,1.0
tt__coastal_extreme_brewing_co,cid__0_brew_factory_name,1.0,1
idx__83,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__84,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__84,tt__redhook_late_harvest_autumn_ale,1,1.0
tt__redhook_late_harvest_autumn_ale,cid__0_beer_name,1.0,1
idx__84,tt__redhook_ale_brewery,1,1.0
tt__redhook_ale_brewery,cid__0_brew_factory_name,1.0,1
idx__84,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__85,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__85,tt__xs_imperial_red,1,1.0
tt__xs_imperial_red,cid__0_beer_name,1.0,1
idx__85,tt__rogue_ales,1,1.0
tt__rogue_ales,cid__0_brew_factory_name,1.0,1
idx__85,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__86,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__86,tt__the_men_s_room_ale,1,1.0
tt__the_men_s_room_ale,cid__0_beer_name,1.0,1
idx__86,tt__elysian_brewing_company,1,1.0
tt__elysian_brewing_company,cid__0_brew_factory_name,1.0,1
idx__86,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__87,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__87,tt__lobster_ale,1,1.0
tt__lobster_ale,cid__0_beer_name,1.0,1
idx__87,tt__belfast_bay_brewing_co,1,1.0
tt__belfast_bay_brewing_co,cid__0_brew_factory_name,1.0,1
idx__87,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__88,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__88,tt__mayflower_spring_hop,1,1.0
tt__mayflower_spring_hop,cid__0_beer_name,1.0,1
idx__88,tt__mayflower_brewing_company,1,1.0
tt__mayflower_brewing_company,cid__0_brew_factory_name,1.0,1
idx__88,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__89,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__89,tt__giddy_up,1,1.0
tt__giddy_up,cid__0_beer_name,1.0,1
idx__89,tt__new_belgium_brewing,1,1.0
tt__new_belgium_brewing,cid__0_brew_factory_name,1.0,1
idx__89,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__90,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__90,tt__revel_red,1,1.0
tt__revel_red,cid__0_beer_name,1.0,1
idx__90,tt__stoudts_brewing_co,1,1.0
tt__stoudts_brewing_co,cid__0_brew_factory_name,1.0,1
idx__90,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__91,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__91,tt__old_yankee_ale,1,1.0
tt__old_yankee_ale,cid__0_beer_name,1.0,1
idx__91,tt__cottrell_brewing_co,1,1.0
tt__cottrell_brewing_co,cid__0_brew_factory_name,1.0,1
idx__91,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__92,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__92,tt__dawn_of_the_red_ira_ale,1,1.0
tt__dawn_of_the_red_ira_ale,cid__0_beer_name,1.0,1
idx__92,tt__ninkasi_brewing_company,1,1.0
tt__ninkasi_brewing_company,cid__0_brew_factory_name,1.0,1
idx__92,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__93,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__93,tt__centennial_red_brewmaster_series,1,1.0
tt__centennial_red_brewmaster_series,cid__0_beer_name,1.0,1
idx__93,tt__long_trail_brewing_co,1,1.0
tt__long_trail_brewing_co,cid__0_brew_factory_name,1.0,1
idx__93,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__94,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__94,tt__ouisconsing_red_ale,1,1.0
tt__ouisconsing_red_ale,cid__0_beer_name,1.0,1
idx__94,tt__central_waters_brewing_co,1,1.0
tt__central_waters_brewing_co,cid__0_brew_factory_name,1.0,1
idx__94,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__95,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__95,tt__ashland_amber,1,1.0
tt__ashland_amber,cid__0_beer_name,1.0,1
idx__95,tt__caldera_brewing_company,1,1.0
tt__caldera_brewing_company,cid__0_brew_factory_name,1.0,1
idx__95,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__96,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__96,tt__firefly_amber_ale,1,1.0
tt__firefly_amber_ale,cid__0_beer_name,1.0,1
idx__96,tt__jackie_o_s_pub_brewery,1,1.0
tt__jackie_o_s_pub_brewery,cid__0_brew_factory_name,1.0,1
idx__96,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__97,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__97,tt__reprise_centennial_red,1,1.0
tt__reprise_centennial_red,cid__0_beer_name,1.0,1
idx__97,tt__4_hands_brewing_co,1,1.0
tt__4_hands_brewing_co,cid__0_brew_factory_name,1.0,1
idx__97,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__98,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__98,tt__esb_amber_ale,1,1.0
tt__esb_amber_ale,cid__0_beer_name,1.0,1
idx__98,tt__flying_fish_brewing_company,1,1.0
tt__flying_fish_brewing_company,cid__0_brew_factory_name,1.0,1
idx__98,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__99,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__99,tt__alaskan_imperial_red_ale_pilot_series,1,1.0
tt__alaskan_imperial_red_ale_pilot_series,cid__0_beer_name,1.0,1
idx__99,tt__alaskan_brewing_co,1,1.0
tt__alaskan_brewing_co,cid__0_brew_factory_name,1.0,1
idx__99,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__100,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__100,tt__mactarnahan_s_amber_ale,1,1.0
tt__mactarnahan_s_amber_ale,cid__0_beer_name,1.0,1
idx__100,tt__portland_brewing_company,1,1.0
tt__portland_brewing_company,cid__0_brew_factory_name,1.0,1
idx__100,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__101,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__101,tt__palmetto_amber,1,1.0
tt__palmetto_amber,cid__0_beer_name,1.0,1
idx__101,tt__palmetto_brewing_company,1,1.0
tt__palmetto_brewing_company,cid__0_brew_factory_name,1.0,1
idx__101,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__102,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__102,tt__rainmaker,1,1.0
tt__rainmaker,cid__0_beer_name,1.0,1
idx__102,tt__steel_toe_brewing,1,1.0
tt__steel_toe_brewing,cid__0_brew_factory_name,1.0,1
idx__102,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__103,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__103,tt__ginger_twin,1,1.0
tt__ginger_twin,cid__0_beer_name,1.0,1
idx__103,tt__half_acre_beer_company,1,1.0
tt__half_acre_beer_company,cid__0_brew_factory_name,1.0,1
idx__103,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__104,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__104,tt__marble_red_ale,1,1.0
tt__marble_red_ale,cid__0_beer_name,1.0,1
idx__104,tt__marble_brewery,1,1.0
tt__marble_brewery,cid__0_brew_factory_name,1.0,1
idx__104,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__105,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__105,tt__retro_red,1,1.0
tt__retro_red,cid__0_beer_name,1.0,1
idx__105,tt__the_fort_collins_brewery,1,1.0
tt__the_fort_collins_brewery,cid__0_brew_factory_name,1.0,1
idx__105,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__106,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__106,tt__lost_dog,1,1.0
tt__lost_dog,cid__0_beer_name,1.0,1
idx__106,tt__napa_smith_brewery,1,1.0
tt__napa_smith_brewery,cid__0_brew_factory_name,1.0,1
idx__106,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__107,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__107,tt__blue_moon_spiced_amber_ale,1,1.0
tt__blue_moon_spiced_amber_ale,cid__0_beer_name,1.0,1
idx__107,tt__coors_brewing_company,1,1.0
tt__coors_brewing_company,cid__0_brew_factory_name,1.0,1
idx__107,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__108,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__108,tt__loopy_oatmeal_red_ale,1,1.0
tt__loopy_oatmeal_red_ale,cid__0_beer_name,1.0,1
idx__108,tt__three_heads_brewing,1,1.0
tt__three_heads_brewing,cid__0_brew_factory_name,1.0,1
idx__108,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__109,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__109,tt__red_skull,1,1.0
tt__red_skull,cid__0_beer_name,1.0,1
idx__109,tt__revolution_brewing_company,1,1.0
tt__revolution_brewing_company,cid__0_brew_factory_name,1.0,1
idx__109,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__110,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__110,tt__peak_organic_espresso_amber_ale,1,1.0
tt__peak_organic_espresso_amber_ale,cid__0_beer_name,1.0,1
idx__110,tt__peak_organic_brewing_company,1,1.0
tt__peak_organic_brewing_company,cid__0_brew_factory_name,1.0,1
idx__110,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__111,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__111,tt__chronic_ale,1,1.0
tt__chronic_ale,cid__0_beer_name,1.0,1
idx__111,tt__pizza_port_solana_beach,1,1.0
tt__pizza_port_solana_beach,cid__0_brew_factory_name,1.0,1
idx__111,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__112,tt__shine_on_ale,1,1.0
tt__shine_on_ale,cid__0_beer_name,1.0,1
idx__112,tt__central_waters_brewing_co,1,1.0
tt__central_waters_brewing_co,cid__0_brew_factory_name,1.0,1
idx__112,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__113,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__113,tt__alexander_keith_s_red_amber_ale,1,1.0
tt__alexander_keith_s_red_amber_ale,cid__0_beer_name,1.0,1
idx__113,tt__alexander_keith_s,1,1.0
tt__alexander_keith_s,cid__0_brew_factory_name,1.0,1
idx__113,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__114,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__114,tt__river_horse_special_ale,1,1.0
tt__river_horse_special_ale,cid__0_beer_name,1.0,1
idx__114,tt__river_horse_brewing_co,1,1.0
tt__river_horse_brewing_co,cid__0_brew_factory_name,1.0,1
idx__114,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__115,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__115,tt__crazy_mountain_amber_ale,1,1.0
tt__crazy_mountain_amber_ale,cid__0_beer_name,1.0,1
idx__115,tt__crazy_mountain_brewing_company,1,1.0
tt__crazy_mountain_brewing_company,cid__0_brew_factory_name,1.0,1
idx__115,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__116,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__116,tt__monk_in_the_trunk,1,1.0
tt__monk_in_the_trunk,cid__0_beer_name,1.0,1
idx__116,tt__inlet_brewing_co,1,1.0
tt__inlet_brewing_co,cid__0_brew_factory_name,1.0,1
idx__116,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__117,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__117,tt__tap_room_no_21_amber_ale,1,1.0
tt__tap_room_no_21_amber_ale,cid__0_beer_name,1.0,1
idx__117,tt__world_brews,1,1.0
tt__world_brews,cid__0_brew_factory_name,1.0,1
idx__117,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__118,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__118,tt__kirkland_signature_amber_ale,1,1.0
tt__kirkland_signature_amber_ale,cid__0_beer_name,1.0,1
idx__118,tt__kirkland_signature_costco_wholesale_corporation,1,1.0
tt__kirkland_signature_costco_wholesale_corporation,cid__0_brew_factory_name,1.0,1
idx__118,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__119,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__119,tt__gypsy_tears_ruby_ale,1,1.0
tt__gypsy_tears_ruby_ale,cid__0_beer_name,1.0,1
idx__119,tt__parallel_49_brewing_company,1,1.0
tt__parallel_49_brewing_company,cid__0_brew_factory_name,1.0,1
idx__119,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__120,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__120,tt__american_red_ale,1,1.0
tt__american_red_ale,cid__0_beer_name,1.0,1
idx__120,tt__rock_art_brewery,1,1.0
tt__rock_art_brewery,cid__0_brew_factory_name,1.0,1
idx__120,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__121,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__121,tt__bonehead_imperial_red,1,1.0
tt__bonehead_imperial_red,cid__0_beer_name,1.0,1
idx__121,tt__fat_head_s_brewery_saloon,1,1.0
tt__fat_head_s_brewery_saloon,cid__0_brew_factory_name,1.0,1
idx__121,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__122,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__122,tt__austin_amber_ale,1,1.0
tt__austin_amber_ale,cid__0_beer_name,1.0,1
idx__122,tt__independence_brewing_co,1,1.0
tt__independence_brewing_co,cid__0_brew_factory_name,1.0,1
idx__122,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__123,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__123,tt__shark_bite_red_ale,1,1.0
tt__shark_bite_red_ale,cid__0_beer_name,1.0,1
idx__123,tt__port_brewing,1,1.0
tt__port_brewing,cid__0_brew_factory_name,1.0,1
idx__123,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__124,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__124,tt__black_dog_ale,1,1.0
tt__black_dog_ale,cid__0_beer_name,1.0,1
idx__124,tt__spanish_peaks_brewing_co,1,1.0
tt__spanish_peaks_brewing_co,cid__0_brew_factory_name,1.0,1
idx__124,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__125,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__125,tt__red_god,1,1.0
tt__red_god,cid__0_beer_name,1.0,1
idx__125,tt__cambridge_brewing_company,1,1.0
tt__cambridge_brewing_company,cid__0_brew_factory_name,1.0,1
idx__125,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__126,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__126,tt__jumping_cow_amber_ale,1,1.0
tt__jumping_cow_amber_ale,cid__0_beer_name,1.0,1
idx__126,tt__steinhaus_brewing_co,1,1.0
tt__steinhaus_brewing_co,cid__0_brew_factory_name,1.0,1
idx__126,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__127,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__127,tt__native_amber,1,1.0
tt__native_amber,cid__0_beer_name,1.0,1
idx__127,tt__coop_ale_works,1,1.0
tt__coop_ale_works,cid__0_brew_factory_name,1.0,1
idx__127,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__128,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__128,tt__the_unforgiven_amber_ale,1,1.0
tt__the_unforgiven_amber_ale,cid__0_beer_name,1.0,1
idx__128,tt__rush_river_brewing_company,1,1.0
tt__rush_river_brewing_company,cid__0_brew_factory_name,1.0,1
idx__128,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__129,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__129,tt__henry_weinhard_s_redwood_flats_amber_ale,1,1.0
tt__henry_weinhard_s_redwood_flats_amber_ale,cid__0_beer_name,1.0,1
idx__129,tt__blitzweinhard_brewing_co,1,1.0
tt__blitzweinhard_brewing_co,cid__0_brew_factory_name,1.0,1
idx__129,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__130,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__130,tt__bear_naked_ale,1,1.0
tt__bear_naked_ale,cid__0_beer_name,1.0,1
idx__130,tt__adirondack_pub_brewery,1,1.0
tt__adirondack_pub_brewery,cid__0_brew_factory_name,1.0,1
idx__130,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__131,tt__new_holland_red_tulip_ale,1,1.0
tt__new_holland_red_tulip_ale,cid__0_beer_name,1.0,1
idx__131,tt__new_holland_brewing_company,1,1.0
tt__new_holland_brewing_company,cid__0_brew_factory_name,1.0,1
idx__131,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__132,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__132,tt__rexx,1,1.0
tt__rexx,cid__0_beer_name,1.0,1
idx__132,tt__clown_shoes,1,1.0
tt__clown_shoes,cid__0_brew_factory_name,1.0,1
idx__132,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__133,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__133,tt__north_peak_siren_amber,1,1.0
tt__north_peak_siren_amber,cid__0_beer_name,1.0,1
idx__133,tt__north_peak_brewing_company,1,1.0
tt__north_peak_brewing_company,cid__0_brew_factory_name,1.0,1
idx__133,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__134,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__134,tt__amber_ale,1,1.0
tt__amber_ale,cid__0_beer_name,1.0,1
idx__134,tt__grand_teton_brewing_co,1,1.0
tt__grand_teton_brewing_co,cid__0_brew_factory_name,1.0,1
idx__134,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__135,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__135,tt__rusty_chain,1,1.0
tt__rusty_chain,cid__0_beer_name,1.0,1
idx__135,tt__flying_bison_brewing_company,1,1.0
tt__flying_bison_brewing_company,cid__0_brew_factory_name,1.0,1
idx__135,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__136,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__136,tt__train_wreck_ale,1,1.0
tt__train_wreck_ale,cid__0_beer_name,1.0,1
idx__136,tt__mountain_town_brewing_co,1,1.0
tt__mountain_town_brewing_co,cid__0_brew_factory_name,1.0,1
idx__136,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__137,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__137,tt__wachusett_octoberfest_ale,1,1.0
tt__wachusett_octoberfest_ale,cid__0_beer_name,1.0,1
idx__137,tt__wachusett_brewing_company,1,1.0
tt__wachusett_brewing_company,cid__0_brew_factory_name,1.0,1
idx__137,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__138,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__138,tt__double_dread_imperial_red_ale,1,1.0
tt__double_dread_imperial_red_ale,cid__0_beer_name,1.0,1
idx__138,tt__mad_river_brewing_company,1,1.0
tt__mad_river_brewing_company,cid__0_brew_factory_name,1.0,1
idx__138,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__139,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__139,tt__rustic_ale,1,1.0
tt__rustic_ale,cid__0_beer_name,1.0,1
idx__139,tt__lost_nation_brewing,1,1.0
tt__lost_nation_brewing,cid__0_brew_factory_name,1.0,1
idx__139,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__140,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__140,tt__the_libertine,1,1.0
tt__the_libertine,cid__0_beer_name,1.0,1
idx__140,tt__fulton_beer,1,1.0
tt__fulton_beer,cid__0_brew_factory_name,1.0,1
idx__140,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__141,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__141,tt__aorta_ale_double_red_ale,1,1.0
tt__aorta_ale_double_red_ale,cid__0_beer_name,1.0,1
idx__141,tt__short_s_brewing_company,1,1.0
tt__short_s_brewing_company,cid__0_brew_factory_name,1.0,1
idx__141,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__142,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__142,tt__finnegans_irish_amber,1,1.0
tt__finnegans_irish_amber,cid__0_beer_name,1.0,1
idx__142,tt__finnegans_inc,1,1.0
tt__finnegans_inc,cid__0_brew_factory_name,1.0,1
idx__142,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__143,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__143,tt__rowhouse_red,1,1.0
tt__rowhouse_red,cid__0_beer_name,1.0,1
idx__143,tt__philadelphia_brewing_company,1,1.0
tt__philadelphia_brewing_company,cid__0_brew_factory_name,1.0,1
