3#__tn,3$__tt,5$__idx,1$__cid
idx__60,tt__43_w_65th_st,1,1.0
tt__43_w_65th_st,cid__addr,1.0,1
idx__60,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__60,tn__60,1,1
tn__60,cid__class,1,1
idx__60,tt__shun_lee_west,1,1.0
tt__shun_lee_west,cid__name,1.0,1
idx__60,tn__2123718844,1,1.0
tn__2123718844,cid__phone,1.0,1
idx__60,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__61,tt__1110_3rd_ave_at_65th_st,1,1.0
tt__1110_3rd_ave_at_65th_st,cid__addr,1.0,1
idx__61,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__61,tn__61,1,1
tn__61,cid__class,1,1
idx__61,tt__sign_of_the_dove,1,1.0
tt__sign_of_the_dove,cid__name,1.0,1
idx__61,tn__2128618080,1,1.0
tn__2128618080,cid__phone,1.0,1
idx__61,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__62,tt__201_e_49th_st,1,1.0
tt__201_e_49th_st,cid__addr,1.0,1
idx__62,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__62,tn__62,1,1
tn__62,cid__class,1,1
idx__62,tt__smith_wollensky,1,1.0
tt__smith_wollensky,cid__name,1.0,1
idx__62,tn__2127531530,1,1.0
tn__2127531530,cid__phone,1.0,1
idx__62,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__63,tt__in_central_park_at_67th_st,1,1.0
tt__in_central_park_at_67th_st,cid__addr,1.0,1
idx__63,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__63,tn__63,1,1
tn__63,cid__class,1,1
idx__63,tt__tavern_on_the_green,1,1.0
tt__tavern_on_the_green,cid__name,1.0,1
idx__63,tn__2128733200,1,1.0
tn__2128733200,cid__phone,1.0,1
idx__63,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__64,tt__747_9th_ave_between_50th_and_51st_sts,1,1.0
tt__747_9th_ave_between_50th_and_51st_sts,cid__addr,1.0,1
idx__64,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__64,tn__64,1,1
tn__64,cid__class,1,1
idx__64,tt__uncle_nick_s,1,1.0
tt__uncle_nick_s,cid__name,1.0,1
idx__64,tn__2123151726,1,1
tn__2123151726,cid__phone,1,1
idx__64,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__65,tt__21_e_16th_st,1,1.0
tt__21_e_16th_st,cid__addr,1.0,1
idx__65,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__65,tn__65,1,1
tn__65,cid__class,1,1
idx__65,tt__union_square_cafe,1,1.0
tt__union_square_cafe,cid__name,1.0,1
idx__65,tn__2122434020,1,1.0
tn__2122434020,cid__phone,1.0,1
idx__65,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__66,tt__152_w_44th_st,1,1.0
tt__152_w_44th_st,cid__addr,1.0,1
idx__66,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__66,tn__66,1,1
tn__66,cid__class,1,1
idx__66,tt__virgil_s,1,1.0
tt__virgil_s,cid__name,1.0,1
idx__66,tn__2129219494,1,1.0
tn__2129219494,cid__phone,1.0,1
idx__66,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__67,tt__3200_las_vegas_blvd_s,1,1.0
tt__3200_las_vegas_blvd_s,cid__addr,1.0,1
idx__67,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__67,tn__67,1,1
tn__67,cid__class,1,1
idx__67,tt__chin_s,1,1.0
tt__chin_s,cid__name,1.0,1
idx__67,tn__7027338899,1,1.0
tn__7027338899,cid__phone,1.0,1
idx__67,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__68,tt__3799_las_vegas_blvd_s,1,1.0
tt__3799_las_vegas_blvd_s,cid__addr,1.0,1
idx__68,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__68,tn__68,1,1
tn__68,cid__class,1,1
idx__68,tt__coyote_cafe,1,1.0
tt__coyote_cafe,cid__name,1.0,1
idx__68,tn__7028917349,1,1.0
tn__7028917349,cid__phone,1.0,1
idx__68,tt__southwestern,1,1.0
tt__southwestern,cid__type,1.0,1
idx__69,tt__3000_w_paradise_rd,1,1.0
tt__3000_w_paradise_rd,cid__addr,1.0,1
idx__69,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__69,tn__69,1,1
tn__69,cid__class,1,1
idx__69,tt__le_montrachet,1,1.0
tt__le_montrachet,cid__name,1.0,1
idx__69,tn__7027325111,1,1
tn__7027325111,cid__phone,1,1
idx__69,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__70,tt__3570_las_vegas_blvd_s,1,1.0
tt__3570_las_vegas_blvd_s,cid__addr,1.0,1
idx__70,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__70,tn__70,1,1
tn__70,cid__class,1,1
idx__70,tt__palace_court,1,1.0
tt__palace_court,cid__name,1.0,1
idx__70,tn__7027317547,1,1
tn__7027317547,cid__phone,1,1
idx__70,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__71,tt__200_e_fremont_st,1,1.0
tt__200_e_fremont_st,cid__addr,1.0,1
idx__71,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__71,tn__71,1,1
tn__71,cid__class,1,1
idx__71,tt__second_street_grille,1,1.0
tt__second_street_grille,cid__name,1.0,1
idx__71,tn__7023853232,1,1
tn__7023853232,cid__phone,1,1
idx__71,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__72,tt__2880_las_vegas_blvd_s,1,1.0
tt__2880_las_vegas_blvd_s,cid__addr,1.0,1
idx__72,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__72,tn__72,1,1
tn__72,cid__class,1,1
idx__72,tt__steak_house,1,1.0
tt__steak_house,cid__name,1.0,1
idx__72,tn__7027340410,1,1.0
tn__7027340410,cid__phone,1.0,1
idx__72,tt__steak_houses,1,1.0
tt__steak_houses,cid__type,1.0,1
idx__73,tt__2245_e_flamingo_rd,1,1.0
tt__2245_e_flamingo_rd,cid__addr,1.0,1
idx__73,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__73,tn__73,1,1
tn__73,cid__class,1,1
idx__73,tt__tillerman,1,1.0
tt__tillerman,cid__name,1.0,1
idx__73,tn__7027314036,1,1.0
tn__7027314036,cid__phone,1.0,1
idx__73,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__74,tt__2355_peachtree_rd_peachtree_battle_shopping_center,1,1.0
tt__2355_peachtree_rd_peachtree_battle_shopping_center,cid__addr,1.0,1
idx__74,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__74,tn__74,1,1
tn__74,cid__class,1,1
idx__74,tt__abruzzi,1,1.0
tt__abruzzi,cid__name,1.0,1
idx__74,tn__4042618186,1,1.0
tn__4042618186,cid__phone,1.0,1
idx__74,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__75,tt__3125_piedmont_rd_near_peachtree_rd,1,1.0
tt__3125_piedmont_rd_near_peachtree_rd,cid__addr,1.0,1
idx__75,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__75,tn__75,1,1
tn__75,cid__class,1,1
idx__75,tt__bacchanalia,1,1.0
tt__bacchanalia,cid__name,1.0,1
idx__75,tn__4043650410,1,1.0
tn__4043650410,cid__phone,1.0,1
idx__75,tt__international,1,1.0
tt__international,cid__type,1.0,1
idx__76,tt__3130_piedmont_road,1,1.0
tt__3130_piedmont_road,cid__addr,1.0,1
idx__76,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__76,tn__76,1,1
tn__76,cid__class,1,1
idx__76,tt__bone_s,1,1.0
tt__bone_s,cid__name,1.0,1
idx__76,tn__4042372663,1,1.0
tn__4042372663,cid__phone,1.0,1
idx__76,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__77,tt__3393_peachtree_rd_lenox_square_mall_near_neiman_marcus,1,1.0
tt__3393_peachtree_rd_lenox_square_mall_near_neiman_marcus,cid__addr,1.0,1
idx__77,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__77,tn__77,1,1
tn__77,cid__class,1,1
idx__77,tt__brasserie_le_coze,1,1.0
tt__brasserie_le_coze,cid__name,1.0,1
idx__77,tn__4042661440,1,1.0
tn__4042661440,cid__phone,1.0,1
idx__77,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__78,tt__3073_piedmont_road,1,1.0
tt__3073_piedmont_road,cid__addr,1.0,1
idx__78,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__78,tn__78,1,1
tn__78,cid__class,1,1
idx__78,tt__buckhead_diner,1,1.0
tt__buckhead_diner,cid__name,1.0,1
idx__78,tn__4042623336,1,1.0
tn__4042623336,cid__phone,1.0,1
idx__78,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__79,tt__1529_piedmont_ave,1,1.0
tt__1529_piedmont_ave,cid__addr,1.0,1
idx__79,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__79,tn__79,1,1
tn__79,cid__class,1,1
idx__79,tt__ciboulette,1,1.0
tt__ciboulette,cid__name,1.0,1
idx__79,tn__4048747600,1,1.0
tn__4048747600,cid__phone,1.0,1
idx__79,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__80,tt__1_margaret_mitchell_sq,1,1.0
tt__1_margaret_mitchell_sq,cid__addr,1.0,1
idx__80,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__80,tn__80,1,1
tn__80,cid__class,1,1
idx__80,tt__delectables,1,1.0
tt__delectables,cid__name,1.0,1
idx__80,tn__4046812909,1,1.0
tn__4046812909,cid__phone,1.0,1
idx__80,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__81,tt__2290_peachtree_rd_peachtree_square_shopping_center,1,1.0
tt__2290_peachtree_rd_peachtree_square_shopping_center,cid__addr,1.0,1
idx__81,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__81,tn__81,1,1
tn__81,cid__class,1,1
idx__81,tt__georgia_grille,1,1.0
tt__georgia_grille,cid__name,1.0,1
idx__81,tn__4043523517,1,1.0
tn__4043523517,cid__phone,1.0,1
idx__81,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__82,tt__490_e_paces_ferry_rd,1,1.0
tt__490_e_paces_ferry_rd,cid__addr,1.0,1
idx__82,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__82,tn__82,1,1
tn__82,cid__class,1,1
idx__82,tt__hedgerose_heights_inn,1,1.0
tt__hedgerose_heights_inn,cid__name,1.0,1
idx__82,tn__4042337673,1,1.0
tn__4042337673,cid__phone,1.0,1
idx__82,tt__international,1,1.0
tt__international,cid__type,1.0,1
idx__83,tt__595_piedmont_ave_rio_shopping_mall,1,1.0
tt__595_piedmont_ave_rio_shopping_mall,cid__addr,1.0,1
idx__83,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__83,tn__83,1,1
tn__83,cid__class,1,1
idx__83,tt__heera_of_india,1,1.0
tt__heera_of_india,cid__name,1.0,1
idx__83,tn__4048764408,1,1.0
tn__4048764408,cid__phone,1.0,1
idx__83,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__84,tt__1397_n_highland_ave,1,1.0
tt__1397_n_highland_ave,cid__addr,1.0,1
idx__84,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__84,tn__84,1,1
tn__84,cid__class,1,1
idx__84,tt__indigo_coastal_grill,1,1.0
tt__indigo_coastal_grill,cid__name,1.0,1
idx__84,tn__4048760676,1,1.0
tn__4048760676,cid__phone,1.0,1
idx__84,tt__caribbean,1,1.0
tt__caribbean,cid__type,1.0,1
idx__85,tt__2637_peachtree_rd_peachtree_house_condominium,1,1.0
tt__2637_peachtree_rd_peachtree_house_condominium,cid__addr,1.0,1
idx__85,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__85,tn__85,1,1
tn__85,cid__class,1,1
idx__85,tt__la_grotta,1,1.0
tt__la_grotta,cid__name,1.0,1
idx__85,tn__4042311368,1,1.0
tn__4042311368,cid__phone,1.0,1
idx__85,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__86,tt__224_ponce_de_leon_ave,1,1.0
tt__224_ponce_de_leon_ave,cid__addr,1.0,1
idx__86,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__86,tn__86,1,1
tn__86,cid__class,1,1
idx__86,tt__mary_mac_s_tea_room,1,1.0
tt__mary_mac_s_tea_room,cid__name,1.0,1
idx__86,tn__4048761800,1,1.0
tn__4048761800,cid__phone,1.0,1
idx__86,tt__southern,1,1.0
tt__southern,cid__type,1.0,1
idx__87,tt__255_courtland_st_at_harris_st,1,1.0
tt__255_courtland_st_at_harris_st,cid__addr,1.0,1
idx__87,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__87,tn__87,1,1
tn__87,cid__class,1,1
idx__87,tt__nikolai_s_roof,1,1.0
tt__nikolai_s_roof,cid__name,1.0,1
idx__87,tn__4042216362,1,1.0
tn__4042216362,cid__phone,1.0,1
idx__87,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__88,tt__1232_w_paces_ferry_rd,1,1.0
tt__1232_w_paces_ferry_rd,cid__addr,1.0,1
idx__88,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__88,tn__88,1,1
tn__88,cid__class,1,1
idx__88,tt__pano_s_and_paul_s,1,1.0
tt__pano_s_and_paul_s,cid__name,1.0,1
idx__88,tn__4042613662,1,1.0
tn__4042613662,cid__phone,1.0,1
idx__88,tt__international,1,1.0
tt__international,cid__type,1.0,1
idx__89,tt__3434_peachtree_rd,1,1.0
tt__3434_peachtree_rd,cid__addr,1.0,1
idx__89,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__89,tn__89,1,1
tn__89,cid__class,1,1
idx__89,tt__cafe_ritzcarlton_buckhead,1,1.0
tt__cafe_ritzcarlton_buckhead,cid__name,1.0,1
idx__89,tn__4042372700,1,1.0
tn__4042372700,cid__phone,1.0,1
idx__89,tt__ext_6108_international,1,1.0
tt__ext_6108_international,cid__type,1.0,1
idx__90,tt__3434_peachtree_rd,1,1.0
tt__3434_peachtree_rd,cid__addr,1.0,1
idx__90,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__90,tn__90,1,1
tn__90,cid__class,1,1
idx__90,tt__dining_room_ritzcarlton_buckhead,1,1.0
tt__dining_room_ritzcarlton_buckhead,cid__name,1.0,1
idx__90,tn__4042372700,1,1.0
tn__4042372700,cid__phone,1.0,1
idx__90,tt__international,1,1.0
tt__international,cid__type,1.0,1
idx__91,tt__181_peachtree_st,1,1.0
tt__181_peachtree_st,cid__addr,1.0,1
idx__91,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__91,tn__91,1,1
tn__91,cid__class,1,1
idx__91,tt__restaurant_ritzcarlton_atlanta,1,1.0
tt__restaurant_ritzcarlton_atlanta,cid__name,1.0,1
idx__91,tn__4046590400,1,1.0
tn__4046590400,cid__phone,1.0,1
idx__91,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__92,tt__b_peachtree_rd,1,1.0
tt__b_peachtree_rd,cid__addr,1.0,1
idx__92,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__92,tn__92,1,1
tn__92,cid__class,1,1
idx__92,tt__toulouse,1,1.0
tt__toulouse,cid__name,1.0,1
idx__92,tn__4043519533,1,1.0
tn__4043519533,cid__phone,1.0,1
idx__92,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__93,tt__41_14th_st,1,1.0
tt__41_14th_st,cid__addr,1.0,1
idx__93,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__93,tn__93,1,1
tn__93,cid__class,1,1
idx__93,tt__veni_vidi_vici,1,1.0
tt__veni_vidi_vici,cid__name,1.0,1
idx__93,tn__4048758424,1,1.0
tn__4048758424,cid__phone,1.0,1
idx__93,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__94,tt__126_clement_st,1,1.0
tt__126_clement_st,cid__addr,1.0,1
idx__94,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__94,tn__94,1,1
tn__94,cid__class,1,1
idx__94,tt__alain_rondelli,1,1.0
tt__alain_rondelli,cid__name,1.0,1
idx__94,tn__4153870408,1,1.0
tn__4153870408,cid__phone,1.0,1
idx__94,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__95,tt__252_california_st,1,1.0
tt__252_california_st,cid__addr,1.0,1
idx__95,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__95,tn__95,1,1
tn__95,cid__class,1,1
idx__95,tt__aqua,1,1.0
tt__aqua,cid__name,1.0,1
idx__95,tn__4159569662,1,1.0
tn__4159569662,cid__phone,1.0,1
idx__95,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__96,tt__1_mission_st,1,1.0
tt__1_mission_st,cid__addr,1.0,1
idx__96,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__96,tn__96,1,1
tn__96,cid__class,1,1
idx__96,tt__boulevard,1,1.0
tt__boulevard,cid__name,1.0,1
idx__96,tn__4155436084,1,1.0
tn__4155436084,cid__phone,1.0,1
idx__96,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__97,tt__7_claude_la,1,1.0
tt__7_claude_la,cid__addr,1.0,1
idx__97,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__97,tn__97,1,1
tn__97,cid__class,1,1
idx__97,tt__cafe_claude,1,1.0
tt__cafe_claude,cid__name,1.0,1
idx__97,tn__4153923505,1,1.0
tn__4153923505,cid__phone,1.0,1
idx__97,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__98,tt__340_stockton_st,1,1.0
tt__340_stockton_st,cid__addr,1.0,1
idx__98,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__98,tn__98,1,1
tn__98,cid__class,1,1
idx__98,tt__campton_place,1,1.0
tt__campton_place,cid__name,1.0,1
idx__98,tn__4159555555,1,1.0
tn__4159555555,cid__phone,1.0,1
idx__98,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__99,tt__804_northpoint,1,1.0
tt__804_northpoint,cid__addr,1.0,1
idx__99,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__99,tn__99,1,1
tn__99,cid__class,1,1
idx__99,tt__chez_michel,1,1.0
tt__chez_michel,cid__name,1.0,1
idx__99,tn__4157757036,1,1.0
tn__4157757036,cid__phone,1.0,1
idx__99,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__100,tt__777_sutter_st,1,1.0
tt__777_sutter_st,cid__addr,1.0,1
idx__100,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__100,tn__100,1,1
tn__100,cid__class,1,1
idx__100,tt__fleur_de_lys,1,1.0
tt__fleur_de_lys,cid__name,1.0,1
idx__100,tn__4156737779,1,1.0
tn__4156737779,cid__phone,1.0,1
idx__100,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__101,tt__570_4th_st,1,1.0
tt__570_4th_st,cid__addr,1.0,1
idx__101,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__101,tn__101,1,1
tn__101,cid__class,1,1
idx__101,tt__fringale,1,1.0
tt__fringale,cid__name,1.0,1
idx__101,tn__4155430573,1,1.0
tn__4155430573,cid__phone,1.0,1
idx__101,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__102,tt__22_hawthorne_st,1,1.0
tt__22_hawthorne_st,cid__addr,1.0,1
idx__102,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__102,tn__102,1,1
tn__102,cid__class,1,1
idx__102,tt__hawthorne_lane,1,1.0
tt__hawthorne_lane,cid__name,1.0,1
idx__102,tn__4157779779,1,1.0
tn__4157779779,cid__phone,1.0,1
idx__102,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__103,tt__5937_geary_blvd,1,1.0
tt__5937_geary_blvd,cid__addr,1.0,1
idx__103,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__103,tn__103,1,1
tn__103,cid__class,1,1
idx__103,tt__khan_toke_thai_house,1,1.0
tt__khan_toke_thai_house,cid__name,1.0,1
idx__103,tn__4156686654,1,1.0
tn__4156686654,cid__phone,1.0,1
idx__103,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__104,tt__2316_polk_st,1,1.0
tt__2316_polk_st,cid__addr,1.0,1
idx__104,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__104,tn__104,1,1
tn__104,cid__class,1,1
idx__104,tt__la_folie,1,1.0
tt__la_folie,cid__name,1.0,1
idx__104,tn__4157765577,1,1.0
tn__4157765577,cid__phone,1.0,1
idx__104,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__105,tt__816_folsom_st,1,1.0
tt__816_folsom_st,cid__addr,1.0,1
idx__105,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__105,tn__105,1,1
tn__105,cid__class,1,1
idx__105,tt__lulu,1,1.0
tt__lulu,cid__name,1.0,1
idx__105,tn__4154955775,1,1.0
tn__4154955775,cid__phone,1.0,1
idx__105,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__106,tt__648_bush_st,1,1.0
tt__648_bush_st,cid__addr,1.0,1
idx__106,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__106,tn__106,1,1
tn__106,cid__class,1,1
idx__106,tt__masa_s,1,1.0
tt__masa_s,cid__name,1.0,1
idx__106,tn__4159897154,1,1.0
tn__4159897154,cid__phone,1.0,1
idx__106,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__107,tt__1737_post_st,1,1.0
tt__1737_post_st,cid__addr,1.0,1
idx__107,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__107,tn__107,1,1
tn__107,cid__class,1,1
idx__107,tt__mifune_japan_center_kintetsu_building,1,1.0
tt__mifune_japan_center_kintetsu_building,cid__name,1.0,1
idx__107,tn__4159220337,1,1.0
tn__4159220337,cid__phone,1.0,1
idx__107,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__108,tt__3201_fillmore_st,1,1.0
tt__3201_fillmore_st,cid__addr,1.0,1
idx__108,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__108,tn__108,1,1
tn__108,cid__class,1,1
idx__108,tt__plumpjack_cafe,1,1.0
tt__plumpjack_cafe,cid__name,1.0,1
idx__108,tn__4155634755,1,1.0
tn__4155634755,cid__phone,1.0,1
idx__108,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__109,tt__545_post_st,1,1.0
tt__545_post_st,cid__addr,1.0,1
idx__109,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__109,tn__109,1,1
tn__109,cid__class,1,1
idx__109,tt__postrio,1,1.0
tt__postrio,cid__name,1.0,1
idx__109,tn__4157767825,1,1.0
tn__4157767825,cid__phone,1.0,1
idx__109,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__110,tt__600_stockton_st,1,1.0
tt__600_stockton_st,cid__addr,1.0,1
idx__110,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__110,tn__110,1,1
tn__110,cid__class,1,1
idx__110,tt__ritzcarlton_restaurant_and_dining_room,1,1.0
tt__ritzcarlton_restaurant_and_dining_room,cid__name,1.0,1
idx__110,tn__4152967465,1,1.0
tn__4152967465,cid__phone,1.0,1
idx__110,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__111,tt__532_columbus_ave,1,1.0
tt__532_columbus_ave,cid__addr,1.0,1
idx__111,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__111,tn__111,1,1
tn__111,cid__class,1,1
idx__111,tt__rose_pistola,1,1.0
tt__rose_pistola,cid__name,1.0,1
idx__111,tn__4153990499,1,1.0
tn__4153990499,cid__phone,1.0,1
idx__111,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__112,tt__23_e_22nd_st,1,1.0
tt__23_e_22nd_st,cid__addr,1.0,1
idx__112,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__112,tn__191,1,1
tn__191,cid__class,1,1
idx__112,tt__bolo,1,1.0
tt__bolo,cid__name,1.0,1
idx__112,tn__2122282200,1,1
tn__2122282200,cid__phone,1,1
idx__112,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__113,tt__251_e_53rd_st,1,1.0
tt__251_e_53rd_st,cid__addr,1.0,1
idx__113,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__113,tn__267,1,1
tn__267,cid__class,1,1
idx__113,tt__il_nido,1,1.0
tt__il_nido,cid__name,1.0,1
idx__113,tn__2127538450,1,1
tn__2127538450,cid__phone,1,1
idx__113,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__114,tt__145_w_53rd_st,1,1.0
tt__145_w_53rd_st,cid__addr,1.0,1
idx__114,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__114,tn__334,1,1
tn__334,cid__class,1,1
idx__114,tt__remi,1,1.0
tt__remi,cid__name,1.0,1
idx__114,tn__2125814242,1,1
tn__2125814242,cid__phone,1,1
idx__114,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__115,tt__2930_beverly_glen_circle,1,1.0
tt__2930_beverly_glen_circle,cid__addr,1.0,1
idx__115,tt__los_angeles,1,1.0
tt__los_angeles,cid__city,1.0,1
idx__115,tn__112,1,1
tn__112,cid__class,1,1
idx__115,tt__adriano_s_ristorante,1,1.0
tt__adriano_s_ristorante,cid__name,1.0,1
idx__115,tn__3104759807,1,1
tn__3104759807,cid__phone,1,1
idx__115,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__116,tt__9570_wilshire_blvd,1,1.0
tt__9570_wilshire_blvd,cid__addr,1.0,1
idx__116,tt__beverly_hills,1,1.0
tt__beverly_hills,cid__city,1.0,1
idx__116,tn__113,1,1
tn__113,cid__class,1,1
idx__116,tt__barney_greengrass,1,1.0
tt__barney_greengrass,cid__name,1.0,1
idx__116,tn__3107775877,1,1
tn__3107775877,cid__phone,1,1
idx__116,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__117,tt__26025_pacific_coast_hwy,1,1.0
tt__26025_pacific_coast_hwy,cid__addr,1.0,1
idx__117,tt__malibu,1,1.0
tt__malibu,cid__city,1.0,1
idx__117,tn__114,1,1
tn__114,cid__class,1,1
idx__117,tt__beaurivage,1,1.0
tt__beaurivage,cid__name,1.0,1
idx__117,tn__3104565733,1,1
tn__3104565733,cid__phone,1,1
idx__117,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__118,tt__176_n_canon_dr,1,1.0
tt__176_n_canon_dr,cid__addr,1.0,1
idx__118,tt__los_angeles,1,1.0
tt__los_angeles,cid__city,1.0,1
idx__118,tn__115,1,1
tn__115,cid__class,1,1
idx__118,tt__bistro_garden,1,1.0
tt__bistro_garden,cid__name,1.0,1
idx__118,tn__3105503900,1,1
tn__3105503900,cid__phone,1,1
idx__118,tt__californian,1,1.0
tt__californian,cid__type,1.0,1
idx__119,tt__4th_st,1,1.0
tt__4th_st,cid__addr,1.0,1
idx__119,tt__los_angeles,1,1.0
