author_1,author_2,author_3,author_4,title,venue,year
h_v_jagadish,laks_v_s_lakshmanan,tova_milo,divesh_srivastava,querying_network_directories,international_conference_on_management_of_data,1999
christian_hidber,nan,nan,nan,online_association_rule_mining,international_conference_on_management_of_data,1999
s_castano,v_de_antonellis,m_g_fugini,b_pernici,conceptual_schema_analysis_techniques_and_applications,acm_transactions_on_database_systems_tods,1998
elisa_bertino,claudio_bettini,elena_ferrari,pierangela_samarati,an_access_control_model_supporting_periodicity_constraints_and_temporal_reasoning,acm_transactions_on_database_systems_tods,1998
a_formica,h_d_groger,m_missikoff,nan,an_efficient_method_for_checking_objectoriented_database_schema_correctness,acm_transactions_on_database_systems_tods,1998
nikos_mamoulis,dimitris_papadias,nan,nan,integration_of_spatial_join_algorithms_for_processing_multiple_inputs,international_conference_on_management_of_data,1999
swarup_acharya,viswanath_poosala,sridhar_ramaswamy,nan,selectivity_estimation_in_spatial_databases,international_conference_on_management_of_data,1999
kaushik_chakrabarti,sharad_mehrotra,nan,nan,efficient_concurrency_control_in_multidimensional_access_methods,international_conference_on_management_of_data,1999
h_v_jagadish,laks_v_s_lakshmanan,divesh_srivastava,nan,snakes_and_sandwiches_optimal_clustering_strategies_for_a_data_warehouse,international_conference_on_management_of_data,1999
mihael_ankerst,markus_m_breunig,hanspeter_kriegel,j246rg_sander,optics_ordering_points_to_identify_the_clustering_structure,international_conference_on_management_of_data,1999
kimberly_keeton,david_a_patterson,joseph_m_hellerstein,nan,a_case_for_intelligent_disks_idisks,acm_sigmod_record,1998
g_kappel,w_retschitzegger,nan,nan,the_trigs_active_objectoriented_database_system_an_overview,acm_sigmod_record,1998
richard_snodgrass,nan,nan,nan,reminiscences_on_influential_papers,acm_sigmod_record,1998
david_lomet,nan,nan,nan,btree_page_size_when_caching_is_considered,acm_sigmod_record,1998
david_lomet,roger_barga,surajit_chaudhuri,paul_larson,the_microsoft_database_research_group,acm_sigmod_record,1998
shihfu_chang,luis_gravano,gail_e_kaiser,kenneth_a_ross,database_research_at_columbia_university,acm_sigmod_record,1998
daniela_florescu,alon_levy,alberto_mendelzon,nan,database_techniques_for_the_worldwide_web_a_survey,acm_sigmod_record,1998
andrew_eisenberg,jim_melton,nan,nan,standards_in_practice,acm_sigmod_record,1998
peter_z_revesz,nan,nan,nan,safe_query_languages_for_constraint_databases,acm_transactions_on_database_systems_tods,1998
curtis_e_dyreson,richard_thomas_snodgrass,nan,nan,supporting_validtime_indeterminacy,acm_transactions_on_database_systems_tods,1998
m_tork_roth,m_arya,l_haas,m_carey,the_garlic_project,international_conference_on_management_of_data,1996
a_biliris,t_a_funkhouser,w_oconnell,e_panagos,bess_storage_support_for_interactive_visualization_systems,international_conference_on_management_of_data,1996
timothy_griffin,bharat_kumar,nan,nan,algebraic_change_propagation_for_semijoin_and_outerjoin_queries,acm_sigmod_record,1998
king_lum_cheung,ada_waichee_fu,nan,nan,enhanced_nearest_neighbour_search_on_the_rtree,acm_sigmod_record,1998
alex_borgida,vinay_k_chaudhri,martin_staudt,nan,report_on_the_5th_international_workshop_on_knowledge_representation_meets_databases_krdb98,acm_sigmod_record,1998
alexei_p_stolboushkin,michael_a_taitslin,nan,nan,safe_stratified_datalog_with_integer_order_does_not_have_syntax,acm_transactions_on_database_systems_tods,1998
jaiwei_han,youngjian_fu,wei_wang,jenny_chiang,dbminer_interactive_mining_of_multiplelevel_knowledge_in_relational_databases,international_conference_on_management_of_data,1996
s_choo,w_oconnell,g_linerman,h_chen,prospector_a_contentbased_multimedia_server_for_massively_parallel_architectures,international_conference_on_management_of_data,1996
mark_lefler,mark_stokrp,craig_wong,nan,dbsim_a_simulation_tool_for_predicting_database_performance,international_conference_on_management_of_data,1996
dallan_quass,jennifer_widom,roy_goldman,kevin_haas,lore_a_lightweight_object_repository_for_semistructured_data,international_conference_on_management_of_data,1996
patrick_c_k_hung,helen_p_yeung,kamalakar_karlapalem,nan,capbasedams_a_capabilitybased_and_eventdriven_activity_management_system,international_conference_on_management_of_data,1996
e_a_rundensteiner,h_a_kuno,yg_ra,v_crestanataube,the_multiview_project_objectoriented_view_technology_and_applications,international_conference_on_management_of_data,1996
asuman_dogac,ugur_halici,ebru_kilic,gokhan_ozhan,metu_interoperable_database_system,international_conference_on_management_of_data,1996
takeshi_fukuda,yasuhiko_morimoto,shinichi_morishita,takeshi_tokuyama,sonar_system_for_optimized_numeric_association_rules,international_conference_on_management_of_data,1996
pillip_a_bernstein,nan,nan,nan,repository_system_engineering,international_conference_on_management_of_data,1996
daniel_a_keim,nan,nan,nan,databases_and_visualization,international_conference_on_management_of_data,1996
markos_zaharioudakis,michael_j_carey,michael_j_franklin,nan,adaptiv_finegrained_sharing_in_a_clientserver_oodbms_a_callbackbased_approach,acm_transactions_on_database_systems_tods,1997
phil_fernandez,donovan_schneider,nan,nan,the_ins_and_outs_and_everything_in_between_of_data_warehousing,international_conference_on_management_of_data,1996
peter_piatko,roman_yangarber,daoi_lin,dennis_shasha,thinksheet_a_tool_for_tailoring_complex_documents,international_conference_on_management_of_data,1996
klemens_b246hm,karl_aberer,nan,nan,hyperstormadministering_structured_documents_using_objectoriented_database_technology,international_conference_on_management_of_data,1996
c_mohan,nan,nan,nan,state_of_the_art_in_workflow_management_research_and_products,international_conference_on_management_of_data,1996
jiawei_han,nan,nan,nan,data_mining_techniques,international_conference_on_management_of_data,1996
sihem_ameryahia,sungran_cho,laks_v_s_lakshmanan,divesh_srivastava,minimization_of_tree_pattern_queries,international_conference_on_management_of_data,2001
ling_ling_yan,ren233e_j_miller,laura_m_haas,ronald_fagin,datadriven_understanding_and_refinement_of_schema_mappings,international_conference_on_management_of_data,2001
assaf_schuster,ran_wolff,nan,nan,communicationefficient_distributed_mining_of_association_rules,international_conference_on_management_of_data,2001
lise_getoor,benjamin_taskar,daphne_koller,nan,selectivity_estimation_using_probabilistic_models,international_conference_on_management_of_data,2001
yileh_wu,divyakant_agrawal,amr_el_abbadi,nan,applying_the_golden_rule_of_sampling_for_query_estimation,international_conference_on_management_of_data,2001
benjamin_nguyen,serge_abiteboul,gr233gory_cobena,miha237_preda,monitoring_xml_data_on_the_web,international_conference_on_management_of_data,2001
chun_zhang,jeffrey_naughton,david_dewitt,qiong_luo,on_supporting_containment_queries_in_relational_database_management_systems,international_conference_on_management_of_data,2001
igor_tatarinov,zachary_g_ives,alon_y_halevy,daniel_s_weld,updating_xml,international_conference_on_management_of_data,2001
denise_draper,alon_y_halevy,daniel_s_weld,nan,the_nimble_integration_engine,international_conference_on_management_of_data,2001
zohreh_nazeri,eric_bloedorn,paul_ostwald,nan,experiences_in_mining_aviation_safety_data,international_conference_on_management_of_data,2001
thomas_maguire,nan,nan,nan,catalog_management_in_websphere_commerce_suite,international_conference_on_management_of_data,2001
michael_stonebraker,joseph_m_hellerstein,nan,nan,content_integration_for_ebusiness,international_conference_on_management_of_data,2001
julio_c_navas,michael_wynblatt,nan,nan,the_network_is_the_database_data_management_for_highly_distributed_systems,international_conference_on_management_of_data,2001
k_sel231uk_candan,wensyan_li,qiong_luo,wangpin_hsiung,enabling_dynamic_content_caching_for_databasedriven_web_sites,international_conference_on_management_of_data,2001
felipe_cari241o,jr,pekka_kostamaa,art_kaufmann,storhouse_metanoia_new_applications_for_databas_storage_data_warehousing,international_conference_on_management_of_data,2001
anhai_doan,pedro_domingos,alon_y_halevy,nan,reconciling_schemas_of_disparate_data_sources_a_machinelearning_approach,international_conference_on_management_of_data,2001
l_shou,c_h_chionh,z_huang,y_ruan,review_a_realtime_virtual_walkthrough_system,international_conference_on_management_of_data,2001
arnaud_sahuguet,nan,nan,nan,kweelt_more_than_just_yet_another_framework_to_query_xml,international_conference_on_management_of_data,2001
pavan_deolasee,amol_katkar,ankur_panchbudhe,krithi_ramamritham,dissemination_of_dynamic_data,international_conference_on_management_of_data,2001
werner_kie946ling,stefan_holland,stefan_fischer,thorsten_ehm,cosima_your_smar_speaking_esalesperson,international_conference_on_management_of_data,2001
parke_godfrey,jarek_gryz,calisto_zuzarte,nan,exploiting_constraintlike_data_characterizations_in_query_optimization,international_conference_on_management_of_data,2001
tirthankar_lahiri,amit_ganesh,ron_weiss,ashok_joshi,faststart_quick_fault_recovery_in_oracle,international_conference_on_management_of_data,2001
reed_m_meseck,nan,nan,nan,data_management_lasting_impact_on_wil_wil_web,international_conference_on_management_of_data,2001
c233sar_galindolegaria,milind_joshi,nan,nan,orthogonal_optimization_of_subqueries_and_aggregation,international_conference_on_management_of_data,2001
sanjay_agrawal,surajit_chaudhuri,vivek_narasayya,nan,materialized_view_and_index_selection_tool_for_microsoft_sql_server_2000,international_conference_on_management_of_data,2001
tiziana_catarci,giuseppe_santucci,nan,nan,the_prototype_of_the_dare_system,international_conference_on_management_of_data,2001
kajal_t_claypool,elke_a_rundensteiner,xin_zhang,su_hong,sangam_a_solution_to_support_multiple_data_model_their_mappings_and_maintenance,international_conference_on_management_of_data,2001
mauricio_a_hern225ndez,ren233e_j_miller,laura_m_haas,nan,clio_a_semiautomatic_tool_for_schema_mapping,international_conference_on_management_of_data,2001
david_buttler,ling_liu,calton_pu,henrique_paques,ominisearch_a_method_for_searching_dynamic_content_on_the_web,international_conference_on_management_of_data,2001
elisa_bertino,silvana_castano,elena_ferrari,nan,securing_xml_documents_the_authorx_project_demonstration,international_conference_on_management_of_data,2001
asaf_adii,david_botzer,opher_etzion,tali_yatzkarhaham,monitoring_business_processes_through_event_correlation_based_on_dependency_model,international_conference_on_management_of_data,2001
sudarshan_s_chawathe,thomas_baby,jihwang_yoo,nan,vqbd_exploring_semistructured_data,international_conference_on_management_of_data,2001
mahesh_v_joshi,ramesh_c_agarwal,vipin_kumar,nan,mining_needle_in_a_haystack_classifying_rare_classes_via_twophase_rule_induction,international_conference_on_management_of_data,2001
markus_m_breunig,hanspeter_kriegel,peer_kr246ger,j246rg_sander,data_bubbles_quality_preserving_performance_boosting_for_hierarchical_clustering,international_conference_on_management_of_data,2001
fran231oise_fabret,h_arno_jacobsen,fran231ois_llirbat,jo259o_pereira,filtering_algorithms_and_implementation_for_very_fast_publishsubscribe_systems,international_conference_on_management_of_data,2001
mary_fernandez,atsuyuki_morishima,dan_suciu,nan,efficient_evaluation_of_xml_middleware_queries,international_conference_on_management_of_data,2001
denis_rinfret,patrick_oneil,elizabeth_oneil,nan,bitsliced_index_arithmetic,international_conference_on_management_of_data,2001
charu_c_aggarwal,philip_s_yu,nan,nan,outlier_detection_for_high_dimensional_data,international_conference_on_management_of_data,2001
panagiotis_g_ipeirotis,luis_gravano,mehran_sahami,nan,prob_coun_and_classify_categorizing_hidden_web_databases,international_conference_on_management_of_data,2001
michael_greenwald,sanjeev_khanna,nan,nan,spaceefficient_online_computation_of_quantile_summaries,international_conference_on_management_of_data,2001
clement_yu,weiyi_meng,wensheng_wu,kinglup_liu,efficient_and_effective_metasearch_for_text_databases_incorporating_linkages_among_documents,international_conference_on_management_of_data,2001
vinayak_borkar,kaustubh_deshmukh,sunita_sarawagi,nan,automatic_segmentation_of_text_into_structured_records,international_conference_on_management_of_data,2001
nicolas_bruno,surajit_chaudhuri,luis_gravano,nan,stholes_a_multidimensional_workloadaware_histogram,international_conference_on_management_of_data,2001
amol_deshpande,minos_garofalakis,rajeev_rastogi,nan,independence_is_good_dependencybased_histogram_synopses_for_highdimensional_data,international_conference_on_management_of_data,2001
kihong_kim,sang_k_cha,keunjoo_kwon,nan,optimizing_multidimensional_index_trees_for_main_memory_access,international_conference_on_management_of_data,2001
giedrius_slivinskas,christian_s_jensen,richard_thomas_snodgrass,nan,adaptable_query_optimization_and_evaluation_in_temporal_middleware,international_conference_on_management_of_data,2001
philip_bohannon,peter_mcllroy,rajeev_rastogi,nan,mainmemory_index_structures_with_fixedsize_partial_keys,international_conference_on_management_of_data,2001
eamonn_keogh,kaushik_chakrabarti,michael_pazzani,sharad_mehrotra,locally_adaptive_dimensionality_reduction_for_indexing_large_time_series_databases,international_conference_on_management_of_data,2001
zhiyuan_chen,johannes_gehrke,flip_korn,nan,query_optimization_in_compressed_database_systems,international_conference_on_management_of_data,2001
shivnath_babu,minos_garofalakis,rajeev_rastogi,nan,spartan_a_modelbased_semantic_compression_system_for_massive_data_tables,international_conference_on_management_of_data,2001
