beer_name,brew_factory_name,style,abv
amber_apparition,henniker_brewing_co,american_amber_red_ale,5.2
bozone_select_amber_ale,bozeman_brewing_company,american_amber_red_ale,5.4
preacher_s_daughters_amber_ale,fountain_square_brewing_co,american_amber_red_ale,6.0
pietro_piegari,choc_beer_co_pete_s_place,american_amber_red_ale,5.0
red_king,real_ale_brewing_company,american_amber_red_ale,8.6
saranac_immortality,matt_brewing_company_saranac_brewery,american_amber_red_ale,7.5
red_racer_chopper_ale,central_city_brewers_distillers,american_amber_red_ale,5.0
holy_crap,mispillion_river_brewing,american_amber_red_ale,9.0
old_credit_amber_ale,old_credit_brewing_co,american_amber_red_ale,5.0
leavenworth_oktoberfest_celebration_ale,fish_brewing_company_fishbowl_brewpub,american_amber_red_ale,5.5
winter_cheer_ale,spanish_peaks_brewing_co,american_amber_red_ale,6.3
starfish_imperial_red_ale,fish_brewing_company_fishbowl_brewpub,american_amber_red_ale,7.5
battle_axe,austin_beerworks,american_amber_red_ale,8.0
keybilly,brew_hub,american_amber_red_ale,5.4
tongue_buckler_bourbon_barrels_aged,ballast_point_brewing_company,american_amber_red_ale,10.0
deciduous,trillium_brewing_company,american_amber_red_ale,8.0
steelhead_red,grizzly_peak_brewing_company,american_amber_red_ale,5.5
boatilla,big_bay_brewing_co,american_amber_red_ale,4.8
columbus_uncle_rusty,columbus_brewing_company,american_amber_red_ale,9.2
deliberation_amber,west_sixth_brewing_company,american_amber_red_ale,5.5
single_engine_red,denali_brewing_company_twister_creek_restaurant,american_amber_red_ale,5.6
extra_red,ritual_brewing_co,american_amber_red_ale,6.5
liquid_amber,prescott_brewing_company,american_amber_red_ale,
olde_johnnie_ale,cold_spring_brewing_co,american_amber_red_ale,4.7
freshtracks_wet_hopped_ale,boulder_beer_wilderness_pub,american_amber_red_ale,4.9
copperhead_red,the_brew_kettle_taproom_smokehouse_production_works,american_amber_red_ale,5.0
strada_s_felice,grado_plato,american_amber_red_ale,8.0
downpour,elevation_beer_co,american_amber_red_ale,8.3
hoosier_daddy,new_albanian_brewing_company_pizzeria_and_public_house,american_amber_red_ale,7.0
green_man_leaf_blower_whole_leaf_amber,green_man_brewery,american_amber_red_ale,6.2
siren_red_ale,lighthouse_brewing_company,american_amber_red_ale,8.0
green_s_amber_ale,green_s_gluten_free_beers,american_amber_red_ale,6.0
1892_traditional_ale,quidi_vidi_brewing_company,american_amber_red_ale,5.0
gahan_house_island_red_amber,the_gahan_house,american_amber_red_ale,5.0
sacrifice,aztec_brewing_company,american_amber_red_ale,7.6
pinglehead,pinglehead_brewing_co_brewer_s_pizza,american_amber_red_ale,7.8
atwater_double_down_imperial_amber_ale,atwater_brewery,american_amber_red_ale,7.5
simeon_jones_river_valley_amber_ale,picaroons_brewing_co,american_amber_red_ale,4.5
the_infinite,jailbreak_brewing_company,american_amber_red_ale,5.0
cross_fever,epic_brewing_company,american_amber_red_ale,4.8
pisgah_leaf_amber,pisgah_brewing_co,american_amber_red_ale,5.7
portsmouth_hop_harvest_1,portsmouth_brewery,american_amber_red_ale,6.5
bed_head_red,lagerheads_smokehouse_brewing_co,american_amber_red_ale,5.9
squatters_radio_from_hell,utah_brewers_cooperative,american_amber_red_ale,5.5
red_frog_ale,blue_frog_grog_grill,american_amber_red_ale,6.0
epiphany_ale,iron_springs_pub_brewery,american_amber_red_ale,5.5
ruby_bloom_amber,bloomington_brewing_company,american_amber_red_ale,6.0
ira_india_red_ale,cascade_lakes_brewing_co,american_amber_red_ale,6.8
stoudt_s_winter_ale_20102011,stoudts_brewing_co,american_amber_red_ale,6.0
kick_back_ale,beach_haus_brewery,american_amber_red_ale,5.5
squatters_organic_amber_ale,utah_brewers_cooperative,american_amber_red_ale,4.0
hockley_amber,hockley_valley_brewing_co,american_amber_red_ale,4.2
trailhead_red,trailhead_brewing_co,american_amber_red_ale,
9_th_state_red_ipa,603_brewery,american_amber_red_ale,7.1
100_meter_ale,eugene_city_brewery,american_amber_red_ale,
victory_red,boston_beer_works_canal_street,american_amber_red_ale,5.0
toasted_pastry,21st_amendment_brewery,american_amber_red_ale,7.6
angel_creek_amber_ale,ruby_mountain_brewing,american_amber_red_ale,5.0
farmer_s_tan,tractor_brewing_co,american_amber_red_ale,5.2
hitachino_nest_amber_ale,kiuchi_brewery,american_amber_red_ale,5.0
trout_town_american_amber_ale,roscoe_beer_co,american_amber_red_ale,5.0
bahl_hornin_imperial_boont_amber_ale,anderson_valley_brewing_company,american_amber_red_ale,8.8
hop_head_red,belmont_brewing_company,american_amber_red_ale,
knucklehead_red_ale,beachwood_bbq_brewing,american_amber_red_ale,5.7
rustica_horizons_red_ale,twisted_manzanita_ales,american_amber_red_ale,6.8
hop_lobster,springfield_brewing_company,american_amber_red_ale,
matt_s_red,cumberland_brews,american_amber_red_ale,5.5
evil_owl_amber,branchline_brewing_co,american_amber_red_ale,5.2
daylight_amber,track_7_brewing_co,american_amber_red_ale,6.5
wisco_disco,stillmank_beer_company,american_amber_red_ale,5.1
skunk_ape,boneyard_beer_company,american_amber_red_ale,6.0
abner_weed_amber_ale,mount_shasta_brewing,american_amber_red_ale,5.5
patricks_s_poison,rivertowne_brewing,american_amber_red_ale,8.0
the_red_c,sloop_brewing,american_amber_red_ale,6.7
steep_trail_amber_ale,black_diamond_brewing_co,american_amber_red_ale,5.7
easy_chair,upland_brewing_company,american_amber_red_ale,5.2
smoked_red_ale,west_o_beer,american_amber_red_ale,6.5
conjugal_visit,jailhouse_brewing_company,american_amber_red_ale,6.0
tell_tale_red_ale,scuttlebutt_brewing_company,american_amber_red_ale,5.0
ale_camino,tap_it_brewing_co,american_amber_red_ale,5.5
gnarly_oak_hazelnut_dark,minhas_craft_brewery,american_amber_red_ale,5.5
triple_hop_red,lengthwise_brewing_company,american_amber_red_ale,5.6
irish_red,rubicon_brewing_company,american_amber_red_ale,6.9
red_headed_stranger,ranger_creek_brewing_distilling,american_amber_red_ale,6.3
barnstormer_red,blackhorse_pub_brewery,american_amber_red_ale,
arch_amber_ale,the_hartford_better_beer_co,american_amber_red_ale,4.9
oak_creek_amber,oak_creek_brewing_co,american_amber_red_ale,5.5
licious_circle_amber_ale,fish_brewing_company_fishbowl_brewpub,american_amber_red_ale,5.0
copperhead_amber_ale,yalobusha_brewing_company,american_amber_red_ale,5.7
rudolph_s_red,rivertowne_pourhouse,american_amber_red_ale,8.1
manitou_amber_ale,brewery_terra_firma,american_amber_red_ale,5.3
red_wing_red_ale,rohrbach_brewing_company_brewpub,american_amber_red_ale,4.6
flying_monkey_amber_ale,flying_monkeys_craft_brewery,american_amber_red_ale,5.0
zz_amber_ale,naparbier_sdad_coop,american_amber_red_ale,5.5
eruption_imperial_red_ale,worthy_brewing_co,american_amber_red_ale,8.0
three_beavers_imperial_red_ale,howe_sound_inn_brewing_company,american_amber_red_ale,7.5
amber_tease,schmohz_brewing_company,american_amber_red_ale,5.3
yebisu_kohaku,sapporo_breweries_ltd,american_amber_red_ale,5.5
961_red_ale,961_beer,american_amber_red_ale,5.5
west_sixth_country_boy_country_western_volume_3_imperial_red_ale,west_sixth_brewing_company,american_amber_red_ale,13.0
double_dragon_imperial_red_ale,phillips_brewing_company,american_amber_red_ale,8.2
reppin_red_ale,berghoff_brewery,american_amber_red_ale,6.2
oklahoma_suks,independence_brewing_co,american_amber_red_ale,
you_big_dummy,urban_legend_brewing_company,american_amber_red_ale,8.8
mountain_goat_fancy_pants_amber_ale,mountain_goat_beer_pty_ltd,american_amber_red_ale,5.4
red_glare,liberty_street_brewing_company,american_amber_red_ale,5.2
gangster_duck,radiant_pig_craft_beers,american_amber_red_ale,6.2
banner_american_ale,banner_beer_company,american_amber_red_ale,3.4
horseheads_brickyard_red_ale,horseheads_brewing_inc,american_amber_red_ale,5.5
good_medicine_strong_red_ale,great_northern_brewing_co_black_star_draught_house,american_amber_red_ale,7.5
mc_carthy_red,emmett_s_brewing_company,american_amber_red_ale,5.6
sertoma_smoke,cigar_city_brewing,american_amber_red_ale,5.0
annie_s_amber_ale,high_noon_saloon_brewery,american_amber_red_ale,5.5
storm_cat,one_trick_pony,american_amber_red_ale,6.7
fire_boat_amber,fire_station_5_brewing_company,american_amber_red_ale,5.5
honey_amber_ale,rj_rockers_brewing_company,american_amber_red_ale,5.8
new_almaden_red,santa_clara_valley_brewing,american_amber_red_ale,10.0
ragin_bull,bolero_snort_brewery,american_amber_red_ale,5.0
red_dragon_ale,cortland_beer_company,american_amber_red_ale,7.0
mavericks_amber_ale,half_moon_bay_brewing_company,american_amber_red_ale,4.8
hawaii_nui_sunset_amber_ale,hawaii_nui_brewing_mehana_brewing_company,american_amber_red_ale,5.5
buttface_amber,ram_restaurant_brewery,american_amber_red_ale,5.8
hedonism,ruckus_brewing,american_amber_red_ale,7.0
rathskeller_amber,sun_king_brewing_company,american_amber_red_ale,5.3
en_el_bosque,omnipollo,american_amber_red_ale,7.0
immersion_amber_ale,two_beers_brewing_co,american_amber_red_ale,5.2
oasis_amber,bj_s_chicago_pizza_brewery_inc,american_amber_red_ale,4.5
american_india_red_ale,black_shirt_brewing_co,american_amber_red_ale,7.2
squatters_emigration_amber_ale,utah_brewers_cooperative,american_amber_red_ale,4.0
flat_tire_ale,thirsty_pagan_brewing,american_amber_red_ale,
imperial_red,hop_valley_brewing_company,american_amber_red_ale,8.0
thirsty_frog_red_ale,anheuserbusch,american_amber_red_ale,
segua,costa_rica_s_craft_brewing_co,american_amber_red_ale,5.0
red_racer_india_style_red_ale,central_city_brewers_distillers,american_amber_red_ale,5.6
phillips_amber_ale,heavy_seas_beer,american_amber_red_ale,
lion_tamer_red,hiwire_brewing,american_amber_red_ale,7.0
chopper_s_red_ale,georgetown_brewing_company,american_amber_red_ale,6.5
derailleur_ale,moab_brewery,american_amber_red_ale,4.0
close_encounter_harvest_ale,fordham_brewing_company,american_amber_red_ale,6.5
battenkill_ale,northshire_brewery,american_amber_red_ale,5.7
the_blunt,bridge_brew_works_llc,american_amber_red_ale,5.5
mc_kinney_eddy_amber_ale,piney_river_brewing_co,american_amber_red_ale,5.5
devil_s_head_red,pikes_peak_brewing_company,american_amber_red_ale,7.1
mickey_finn_s_amber_ale,mickey_finn_s_brewery,american_amber_red_ale,5.6
hop_lab_imperial_red,kane_brewing_company,american_amber_red_ale,9.2
right_on_red,orlando_brewing_partners,american_amber_red_ale,5.7
pga_perfectly_great_amber,snoqualmie_falls_brewing_company_taproom,american_amber_red_ale,4.0
liquidambar,cahaba_brewing_company,american_amber_red_ale,5.2
something_red,red_brick_station,american_amber_red_ale,5.0
rip_tide_red,southend_brewery_smokehouse,american_amber_red_ale,5.0
winter_mischief,lagerheads_smokehouse_brewing_co,american_amber_red_ale,8.0
harold_the_red_ale,black_husky_brewing,american_amber_red_ale,
st_michaels_ale,eastern_shore_brewing,american_amber_red_ale,5.5
white_crane_ale_rogue_s_oregon_golden_ale,ezo_beer_kk,american_amber_red_ale,5.0
broad_brook_ale,broad_brook_brewing_company,american_amber_red_ale,6.1
one_five_five,august_schell_brewing_company,american_amber_red_ale,5.0
broad_river_red_ale,river_rat_brewery,american_amber_red_ale,5.3
red_brick_ale,a1_a_aleworks,american_amber_red_ale,5.4
paradise_beach_ale,jacob_leinenkugel_brewing_company,american_amber_red_ale,4.5
railyard_ale,phantom_canyon_brewing_company,american_amber_red_ale,
portsmouth_brewing_red_bird_ale,portsmouth_brewing_co_mault_s_brewpub,american_amber_red_ale,
indecision_ale,round_barn_brewery,american_amber_red_ale,5.3
albion_amber,marin_brewing_company,american_amber_red_ale,5.4
red_spur,lonerider_brewing_company,american_amber_red_ale,7.3
gastown_amber_ale,granville_island_brewery,american_amber_red_ale,5.5
chopper_harbor_ale,midland_brewing_company,american_amber_red_ale,5.3
bru_rm_am_bar_ale,the_br_14_rm_at_bar,american_amber_red_ale,5.5
roedy_s_red,north_end_tavern_brewery,american_amber_red_ale,6.5
woodshed_red,southern_oregon_brewing_company,american_amber_red_ale,6.3
grindstone_amber,broadhead_brewing_company,american_amber_red_ale,4.8
atwater_rost,atwater_brewery,american_amber_red_ale,5.0
amber_waves_ale,capitol_city_brewing,american_amber_red_ale,5.4
black_bear_gearhead_ale,black_bear_brewery,american_amber_red_ale,4.5
angry_red_head,mayday_brewery,american_amber_red_ale,6.0
miner_s_treasure_late_amber,galena_brewing_company,american_amber_red_ale,4.6
red_thistle_ale,golden_valley_brewery_and_pub,american_amber_red_ale,5.4
red_fox_rogue_s_american_amber,ezo_beer_kk,american_amber_red_ale,5.1
rustica_red,wisconsin_dells_brewing_co,american_amber_red_ale,5.0
franconian_amber,franconia_brewing_company,american_amber_red_ale,
toasted_amber,half_full_brewery,american_amber_red_ale,5.6
cascade_amber,tied_house_cafe_brewery,american_amber_red_ale,5.2
tenpenny_ale,homestead_beer_co,american_amber_red_ale,4.6
annapurna_amber,mountain_sun_pub_brewery,american_amber_red_ale,4.7
chopper_ale,mt_carmel_brewing_company,american_amber_red_ale,
sleeman_red_ale_brousse,sleeman_breweries_ltd,american_amber_red_ale,5.5
dos_osos_amber_ale,mammoth_brewing_company,american_amber_red_ale,5.2
fiddler_s_green_amber,fiddler_s_green_brewing_company,american_amber_red_ale,
dead_head_double_red_ale,destihl_brewery,american_amber_red_ale,9.1
the_jackspot,the_fin_city_brewing_co,american_amber_red_ale,5.8
red_cent_amber,public_works_ale,american_amber_red_ale,5.2
horny_goat_red_planet_red_ale,horny_goat_brewing_co,american_amber_red_ale,5.4
damnit_jim,new_republic_brewing_company,american_amber_red_ale,5.6
red_republic,rough_tail_brewing_co,american_amber_red_ale,5.7
king_kitty_red,coalition_brewing_co,american_amber_red_ale,5.7
bison_organic_red_ale,bison_brewing,american_amber_red_ale,6.0
vanilla_bitch_slap,pig_minds_brewing_co,american_amber_red_ale,6.8
frank_s_red,day_block_brewing_company,american_amber_red_ale,5.3
rocky_mountain_red_ale,grand_lake_brewing_company,american_amber_red_ale,
ob_chronic,pizza_port_solana_beach,american_amber_red_ale,4.7
red_8_ale,mackinaw_brewing_company,american_amber_red_ale,
tobacco_road,yellowhammer_brewing,american_amber_red_ale,9.4
dry_hop_orange,caldera_brewing_company,american_amber_red_ale,5.6
kuhnhenn_anneliese_ale,kuhnhenn_brewing_company,american_amber_red_ale,5.8
duckabush_amber,north_by_northwest_restaurant_brewery,american_amber_red_ale,
winter_axis_festival,empyrean_brewing_company,american_amber_red_ale,6.0
estes_park_redrum_ale,estes_park_brewery,american_amber_red_ale,
red,firehouse_brewing_co,american_amber_red_ale,4.1
red_drink,ei8_ht_ball_brewing,american_amber_red_ale,
german_valley_amber,long_valley_pub_brewery,american_amber_red_ale,
moxie_s_big_life_amber_ale,big_rock_brewery,american_amber_red_ale,5.0
paradise_ale,lawson_s_finest_liquids,american_amber_red_ale,6.0
briglin_road_red,keuka_brewing_company,american_amber_red_ale,5.5
barrelaged_red_ale,cerveza_artesanal_barba_roja,american_amber_red_ale,9.0
india_red_ale,zipline_brewing_co,american_amber_red_ale,7.1
long_face,olde_main_brewing_co_restaurant,american_amber_red_ale,5.8
jersey_devil_red_ale,cricket_hill_brewing_co,american_amber_red_ale,8.2
yard_sale_ale,tamarack_brewing_company,american_amber_red_ale,5.6
redhawk_ale,rockyard_brewing,american_amber_red_ale,5.0
ora,lucid_brewing,american_amber_red_ale,6.5
depot_express_amber_ale,depot_street_brewing,american_amber_red_ale,5.6
attila_the_honey,mt_begbie_brewing_co,american_amber_red_ale,5.0
beer_of_the_dragon,beachwood_bbq_brewing,american_amber_red_ale,9.1
railway_city_iron_spike_chopper_ale,railway_city_brewing_company,american_amber_red_ale,4.4
clancy_s_amber,moosehead_breweries_ltd,american_amber_red_ale,5.0
station_no_1,el_segundo_brewing_company,american_amber_red_ale,6.7
hellion,trve_brewing_co,american_amber_red_ale,3.5
red_rock_secret,arizona_wilderness_brewing_co,american_amber_red_ale,6.0
tenaya_creek_red_ryder,tenaya_creek_brewery,american_amber_red_ale,6.2
montpeliers_s_best_ambition_ale,devils_backbone_brewing_company,american_amber_red_ale,5.4
allgood_amber_ale,bull_bush_brewery,american_amber_red_ale,6.0
heart_o_texas,four_corners_brewing_company,american_amber_red_ale,6.2
eleanor_s_rye,the_lab_lexington_avenue_brewery,american_amber_red_ale,7.7
hopulus_localus_harvest_ale,naked_dove_brewing_company,american_amber_red_ale,6.0
1609_amber_ale,coney_island_brewing_company,american_amber_red_ale,4.8
vlimeuse,microbrasserie_saintarnould,american_amber_red_ale,6.2
glutenberg_brousse,brasseurs_sans_gluten,american_amber_red_ale,5.0
really_nelson_india_red_ale,jackie_o_s_pub_brewery,american_amber_red_ale,7.0
wrath,st_francis_brewery_restaurant,american_amber_red_ale,6.4
blue_point_crop_circle_extraterrestri_ale_amber_ale,blue_point_brewing_company,american_amber_red_ale,6.7
imper_ale_ambrata,birra_tenute_collesi_srl,american_amber_red_ale,7.5
moat_matilde_s_red_rage,moat_mountain_smoke_house_brewing_co,american_amber_red_ale,5.4
brunehaut_tradition_ambr_e,brasserie_de_brunehaut,american_amber_red_ale,6.5
paint_the_town_red,hoptown_brewing_company,american_amber_red_ale,5.5
runaway_red,ice_harbor_brewing_company,american_amber_red_ale,5.7
ittinger_original_klosterbr_u,original_ittinger_klosterbr_u,american_amber_red_ale,5.8
cedar_point_amber_ale,geneva_lake_brewing_company,american_amber_red_ale,5.0
ellis_island_amber,ellis_island_casino_brewery,american_amber_red_ale,6.0
eric_the_red,odd_13_brewing,american_amber_red_ale,7.1
cb_s_st_patricks_ale,cb_craft_brewers,american_amber_red_ale,5.2
dry_hop_red,caldera_brewing_company,american_amber_red_ale,5.7
sun_up_amber_ale,sun_up_brewing_co,american_amber_red_ale,4.8
alpha_dog,brew_dog,american_amber_red_ale,4.5
cheers_norm_s_amber_ale,world_brews,american_amber_red_ale,
strawn_amber,strawn_brewing_company,american_amber_red_ale,6.0
oak_aged_imperial_red_aventure_series,madhouse_brewing_company,american_amber_red_ale,8.5
big_red_wibby,iron_hill_brewery_restaurant,american_amber_red_ale,8.7
chopper_creek_amber_ale,silver_gulch_brewing_and_bottling_co,american_amber_red_ale,4.8
