manufacturer,price,title
freeverse_software,80.0,sound_studio_3_record_edit_add_effects_to_audio_mac
knowledge_adventure,20.0,jumpstart_world_1st_grade
nova_development,30.0,art_explosion_tshirt_factory_deluxe_30
webrootsoftwareinc,,window_washer
webroot_software,40.0,child_safe
adobe,162.0,adobe_premiere_elements_30
onhandsoftware,10.0,on_hand_spanish_123_windows
symantec,,pcanywhere_110_host_only_cdrom_xp_98_nt_w2k_me
business_objects,200.0,crystal_reports_11_reporting_essentials_trng_cbt
aspyr_media,40.0,star_wars_battlefront_mac
ientertainment,30.0,flyboys_squadron_mac
microsoft_software,549.0,microsoft_visual_studio_professional_2005_upgrade
yamaha,32.0,hollywood_volume_1
microsoft,30.0,microsoft_productivity_pack_for_windows_mobile
adobe,349.0,adobe_encore_dvd_20
apple,700.0,webobjects_52
serious_magic,276.0,serious_magic_ultra2_master_sets_library_2_windows
microsoft,180.0,microsoft_windows_vista_business_32bit_for_system_builders
microsoft,179.0,microsoft_data_analyzer_2002
encore_software,40.0,mavis_beacon_typing_17_deluxe_by_broderbund
symantec,170.0,symantec_pcanywhere_120_host_only
riverdeeplearningcompany,10.0,the_printshop_business_card_maker_jewel_case
microsoft_software,130.0,microsoft_digital_image_suite_plus_lb
symantec,886.0,symc_backup_exec_sbs_prm_11d_win_small_business_server
sierra_home,30.0,hallmark_card_studio_2006
adobe,129.0,adobe_audition_20_upgrade
symantec,100.0,norton_internet_security_mac_30_antivirus_firewall_privacy_controls_iclean
corel,150.0,corel_wordperfect_office_12_standard_upgrade
autodesk_psg,60.0,raster_design_2006_essentials
adobe,273.0,acrobat_professional_8_mac_upsell_standardprofessional
microsoft,149.0,services_for_netware_50
encore_software,30.0,reader_rabbit_learning_system_1st_grade
microsoft,100.0,microsoft_publisher_2007_version_upgrade
microsoft_software,200.0,microsoft_windows_xp_professional_upgrade_with_sp2
encore_software,20.0,mavis_beacon_typing_17_winmac
microsoft,260.0,microsoft_windows_vista_ultimate_upgrade_dvd
topics_entertainment,50.0,instant_immersion_spanish_deluxe_20
adobe,599.0,adobe_creative_suite_cs3_design_premium_upgrade_mac
adobe,649.0,adobe_photoshop_cs3_mac
microsoft,240.0,microsoft_office_2004_standard_upgrade_mac
microsoft,50.0,microsoft_student_with_encarta_premium_2008_dvd
intuit,400.0,quickbooks_premier_nonprofit_edition_2007
microsoft_software,50.0,microsoft_sql_server_developer_edition_2005_cddvd
microsoft,260.0,microsoft_visio_standard_2007
microsoft,400.0,microsoft_windows_vista_ultimate_full_version_dvd
apple_computer,299.0,apple_final_cut_express_hd_35_mac
corel,429.0,corel_painter_x_winmac
global_marketing_partners,295.0,cadopia_6_standard_edition_by_cadopia
adobe,100.0,adobe_premiere_elements_30
intuit,100.0,quickbooks_simple_start_2007
microsoft,20.0,zoo_tycoon_2_marine_mania_expansion
encore_software,20.0,learning_company_kid_pix_deluxe_4
microsoft,809.0,microsoft_windows_server_2003_client_additional_license_for_users5_pack
intuit,200.0,quickbooks_pro_2007_for_mac_mac
adobe,275.0,upgrade_freehand_11_maceng_cd_1u
imsi_design,20.0,imsi_resume_writer_deluxe_lb
microsoft,50.0,microsoft_windows_live_onecare_15_online_pc_care_subscription_12_months
adobe,90.0,adobe_photoshop_elements_40_mac
apple,100.0,apple_mac_40_online_service
apple,79.0,apple_iwork_06_mac_dvd
intuit,40.0,learning_quickbooks_2007
corel,130.0,ulead_videostudio_11_plus
microsoft,100.0,microsoft_onenote_2007
apple_computer,79.0,apple_ilife_06_mac_dvd_older_version
adobe,199.0,adobe_photoshop_cs3_upgrade_mac
microsoft,199.0,microsoft_windows_xp_home_edition_full_version_with_sp2
microsoft,50.0,microsoft_flight_simulator_x_deluxe_dvd
adobe,150.0,adobe_photoshop_elements_50_premiere_elements_30_bundle
microsoft,110.0,microsoft_outlook_2007
intuit,200.0,quickbooks_pro_2007_small_business_financial_software
adobe,1515.0,adobe_acrobat_capture_100_000_page_pack
microsoft,330.0,windows_vista_business_spanish_full_version_dvd
symantec,448.0,symc_backup_exec_sbs_aws_11d_win_sbs_agent_for_windows_systems
corel,40.0,corel_snapfire_plus_ignite_photo_fun
adobe,199.0,adobe_indesign_cs3_upgrade_from_pagemaker
topics_entertainment,40.0,instant_immersion_german_deluxe_20
encore_software,10.0,scooby_doo_glowing_bug_man_jewel_case
topics_entertainment,50.0,instant_immersion_italian_deluxe_20
adobe,1699.0,adobe_creative_suite_cs3_production_premium
topics_entertainment,30.0,instant_immersion_spanish_20
adobe,399.0,adobe_dreamweaver_cs3_mac
symantec,769.0,symc_backup_exec_aofo_11d_win_advanced_open_file_option
intuit,30.0,quicken_2007_basic
adobe,199.0,adobe_dreamweaver_cs3_upgrade_mac
adobe,2172.0,macromedia_director_10_mx_2004
h_r_block,20.0,h_r_block_taxcut_2006_premium_federal
adobe,1599.0,adobe_creative_suite_cs3_web_premium_mac
apple,99.0,apple_garageband_jam_pack_symphony_orchestra
h_r_block,80.0,h_r_block_taxcut_2006_home_business_state
adobe,909.0,dv_rack_2_win_retail_ue1u
microsoft,11318.0,exchange_svr_ent_2007_x64_eng_dvd_25_clt
individual_software,20.0,professor_teaches_windows_xp
microsoft,130.0,microsoft_visio_standard_2007_version_upgrade
adobe,199.0,adobe_dreamweaver_cs3_upgrade
corel,179.0,coreldraw_graphics_suite_x3_upgrade
microsoft,349.0,microsoft_mappoint_2006_with_gps
disney_interactive,10.0,millionaire_sports_edition_jewel_case
the_learning_company,25.0,cluefinders_3rd_grade_adventures_mystery_of_mathra
intuit,90.0,quicken_2007_home_business
microsoft,230.0,microsoft_office_excel_2007
h_r_block,60.0,h_r_block_taxcut_2006_premium_federal_state_efile
intuit,1500.0,quickbooks_premier_edition_2007_5_user_multipack
encore,10.0,hoyle_board_games
apple,99.0,apple_garageband_jam_pack_remix_tools
roxio,50.0,roxio_popcorn_2_mac
microsoft,300.0,microsoft_windows_vista_business_full_version_dvd
corel,70.0,intervideo_windvd_8_platinum
intuit,400.0,quickbooks_premier_professional_services_edition_2007
microsoft,110.0,microsoft_word_2007_version_upgrade
adobe,1199.0,adobe_creative_suite_cs3_design_standard_mac
intuit,60.0,quicken_2007_deluxe
apple,99.0,apple_garageband_jam_pack_world_music
apple,99.0,apple_iwork_06_family_pack_mac_dvd_older_version
adobe,299.0,adobe_after_effects_cs3_upgrade
adobe,199.0,adobe_indesign_cs3_upgrade_mac
corel,400.0,corel_wordperfect_office_x3_professional_edition
adobe,1657.0,flash_remoting_1_alp_ret_eng_cd_1u
vivendi_universal,20.0,swat_4_special_weapons_and_tactics
adobe,1799.0,adobe_creative_suite_cs3_design_premium_mac
adobe,138.0,adobe_pagemaker_v7_02_cd_macupg_17530402
topics_entertainment,50.0,instant_immersion_french_deluxe_20
apple,180.0,apple_mac_40_online_service_family_pack
knowledge_adventure,20.0,jumpstart_kindergarten
adobe,399.0,adobe_creative_suite_cs3_design_standard_upgrade_mac
apple,299.0,apple_aperture_15
microsoft,450.0,microsoft_office_small_business_2007_full_version
microsoft,230.0,microsoft_word_2004_mac
microsoft,500.0,microsoft_office_2004_professional_mac
encore_software,50.0,broderbund_print_shop_21_deluxe
adobe,499.0,adobe_creative_suite_cs3_web_premium_upgrade_mac
intuit,70.0,quicken_2007_for_mac
broderbund,40.0,mavis_beacon_teaches_typing_deluxe_16
intuit,400.0,quickbooks_premier_manufacturer_and_wholesale_edition_2007
corel,699.0,corel_ventura_10_dvd
scholastic,20.0,math_missions_the_amazing_arcade_adventure_grades_35
microsoft,99.0,microsoft_works_suite_2006
adobe,399.0,adobe_creative_suite_cs3_design_standard_upgrade
microsoft,100.0,microsoft_windows_vista_home_basic_upgrade_dvd
symantec,70.0,norton_antivirus_mac_100_mac
panicware,30.0,popup_stopper_professional
nova_development,,ideasoft_photo_clip_art_10_000
adobe,799.0,adobe_premiere_pro_cs3
entertainment_partners,699.0,entertainment_partners_budgeting_mac
emedia,60.0,emedia_intermediate_guitar_method_winmac
mumbo_jumbo,20.0,super_collapse_3
netopia,200.0,timbuktu_remote_control_softwre_2_licenses_for_windows_mac
apple,499.0,apple_final_cut_studio_2_upgrade_from_final_cut_studio_mac
steinberg,375.0,steinberg_halion_symphonic_orchestra_virtual_instrument_academic_version
the_learning_company,10.0,reader_rabbit_kindergarten_version_11
delorme,50.0,delorme_topo_usa_mapping_software_60_west_region
chronos,30.0,soho_labels_envelopes_chronos_lc
roxio,47.0,stopzilla_40
h_r_block,40.0,h_r_block_taxcut_2006_premium_federal_state_with_usb_256m_flashdrive
microsoft,300.0,microsoft_windows_xp_professional_full_version_with_sp2
masque,,sportsman_s_double_play
phase_one,499.0,phase_one_capture_one_pro_winmac
encore,30.0,family_tree_maker_version_16_essentials
encore_software,40.0,mavis_beacon_teaches_typing_deluxe_v17
united_developers,,mah_jong_quest
apple,699.0,apple_final_cut_studio_2_upgrade_from_final_cut_pro_mac
solidworks_corporation,40.0,cosmic_blobs_lab_rat_edition_win_mac
alsoft,,alsoft_diskwarrior_mac_univeral_binary
aspyr_media,35.0,sims_2_nightlife_expansion_pack
adobe,699.0,adobe_flash_pro_cs3_mac
git_corp,50.0,40_years_of_the_avengers
microspot_ltd,100.0,microspot_macdraft_pe_mac
microsoft,220.0,microsoft_virtual_pc_for_mac_70_with_windows_xp_home
topics_entertainment,,instant_immersion_german_audio
iris,500.0,readiris_pro_11_corporate_edition_mac
intego_inc,,internet_security_barrier_x4_antispam_edition
mcafee,100.0,mcafee_total_protection_2007_3_users
symantec,349.0,symantec_gateway_security_300_series_1010224341
abacus_software,30.0,vuvideo_anywhere_for_your_ipod
findex,60.0,quickverse_mac_bible_study_2007_white_box
encore,30.0,3d_home_architect_home_design_deluxe_version_9
adobe,273.0,acrobat_professional_8_windows
fogware_publishing,30.0,art_dvd_pc_mac
dreamcatcher_interactive,30.0,wanted_a_wild_western_adventure
emedia_music,,emedia_guitar_basics
ingram_micro,70.0,webexpress
csdc,10.0,more_brain_games
abacus,40.0,usaworld_extreme_landscapes_bundle
adobe,399.0,adobe_cs3_design_standard_macosx_dvd
microsoft,669.0,microsoft_windows_terminal_server_2003_client_additional_license_for_users_5_user
mediafour_corporation,50.0,macdrive_7
topics_entertainment,5.0,snap_hair_styler_studio
sonymediasoftware,25.0,photo_go
viva_media,20.0,riding_academy_jump_ride
freeverse_software,30.0,toysight_gold_for_isight_includes_15_games_mac
feral_interactive,20.0,ford_racing_2_mac
encore_software,20.0,printmaster_gold_v_170
jungle_software,299.0,gorilla_4_standard
segaofamericainc,20.0,sonic_mega_collection_plus
topics_entertainment,20.0,scholastic_brain_play_prekindergarten_1st_grade
re_launch,110.0,bryce_6
school_zone,13.0,school_zone_flash_action_additionsubtraction_windowsmacintosh
nova_development,80.0,art_explosion_600_000_images
adobe,299.0,lightroom_1_mlp_retail_ue_1u
microsoft,70.0,mcsamcse_selfpaced_training_kit_exams_70292_70296_upgrading_your_certi
topics_entertainment,30.0,instant_immersion_german_v2_0_pc_mac
navarre_software,60.0,xplane_deluxe_including_7_double_layer_dvds_mac
susteen,80.0,datapilot_cell_phone_data_transfer_suite_universal
warnernewmedia,30.0,hospital_tycoon_for_pc
simplyputsoftwarellc,,mozy_30
encore,40.0,math_advantage_2008
csdc,,route_66_route_canada_french
aspyr_media,35.0,the_sims_2_open_for_business_expansion_pack
aspyr_media,30.0,lego_star_wars_dvd_mac
grisoft,40.0,grisoft_avg_antivirus_antispyware_2_year_subscription
phase_one,,phase_one_capture_one_le
encore_software,,family_tree_maker_version_16_collectors_edition
aspyr_media,35.0,sims_2_university_expansion_pack
globalsoftwarepublishing,10.0,dk_amazing_animals_11
yamaha,32.0,sunset_boulevard
globalsoftwarepublishing,10.0,kakuro_puzzle_addict_unlimited_edition
eovia,,eovia_carrara_5_pro
global_software,,global_software_smart_steps_1st_grade_windows_macintosh
onhandsoftware,10.0,wild_photo_effects_jewel_case
global_software,,amazing_animals_with_zoofari_games_winmac
smithmicrosoftwareinc,50.0,morpheus_photo_animation_suite
abacus,,scrapbook_for_windows
aspyr_media,50.0,sims_complete
topware_interactive,20.0,airline_tycoon_deluxe
nova_development,70.0,intellimover_transfer_your_pc_deluxe
globalsoftwarepublishing,10.0,dk_exotic_animals_africa
csdc,,ilisten_with_headset_microphone_17
punch_software,100.0,professional_home_design_suite_platinum
blizzard_entertainment,40.0,world_of_warcraft_expansion_burning_crusade
globalsoftwarepublishingnorthamericainc,7.0,sudoku_puzzle_addict
strategy_first,20.0,alliance_future_combat
globalsoftwarepublishing,10.0,dk_smart_steps_3rd_grade
encore,20.0,marine_aquarium_20_mac
encore,100.0,family_tree_maker_2008_platinum
encore_software,20.0,spongebob_squarepants_typing_2008_winmac
aspyr_media,40.0,call_of_duty_deluxe_mac_dvd
globalsoftwarepublishingnorthamericainc,10.0,gsp_crossword_addict
yamaha,35.0,mike_garson_jazzical_suite
avid_technology,1943.0,avid_liquid_pro
viva_media,30.0,learn_to_play_chess_with_fritz_chesster_2_mac
brightermindsmediainc,10.0,land_before_time_kindergarten
onhandsoftware,10.0,best_of_card_games_jewel_case
autodeskm_ebox,3495.0,3ds_max_9_com_new_slm
honest_technology,80.0,backpack_journalist
steinberg,2499.0,steinberg_nuendo_3_digital_audio_software
topicsentertainmentsoftware_consignment,10.0,learn2_training_for_microsoft_excel
simplyputsoftware,,simply_put_software_got_ta_sing_windowsmacintosh
omni_group,30.0,omniweb_50
simplyputsoftware,,simply_put_software_data_eliminator
nuancecommunicationsinc,,ibm_viavoice_advanced_v_10
myob_us,100.0,firstedge_v_20_mac
aspyr_media,40.0,doom_3_dvd_mac
graphicssimulationscorporation,40.0,fa_18_operation_iraqi_freedom
topics_entertainment,130.0,instant_immersion_italian_platinum
aspyr_media,30.0,civilization_iv_warlords_mac
encore_software,50.0,clickart_12_million_dvd_2006_by_broderbund
topics_entertainment,30.0,middle_school_success_essentials
encore_software,30.0,adventure_workshop_preschool_jewel_case
adobe,799.0,adobe_creative_suite_cs3_production_premium_upgrade
adobe,649.0,adobe_photoshop_cs2_mac_old_version
encore,50.0,print_shop_22_deluxe
iris,130.0,iris_readiris_pro_110_mac
feral_interactive,40.0,chessmaster_9000_mac
adobeeducationbox,199.0,illustrator_cs3_13_mac_ed_1u
aspyr_media,50.0,star_wars_empire_at_war_intel_only_macs
adobeeducationbox,159.0,acrobat_pro_8_mac_ed_1u_cd
mariner_software,60.0,mariner_calc_speadsheet_mac
brighter_minds,15.0,diner_dash_pc_mac
csdc,149.0,marketcircle_daylite_v3_0_mac
feral_interactive,40.0,lego_star_wars_ii_the_original_trilogy_for_mac
aspyr_media,20.0,rollercoaster_tycoon_3_soaked
dantz,100.0,retrospect_60_desktop_mac
microspot_ltd,100.0,microspot_interiors_mac
marware,200.0,project_x_project_management_software
destineer,50.0,age_of_empires_iii
topics_entertainment,50.0,microsoft_office_windows_training_professional
aladdin_systems,30.0,internet_cleanup_30
micromat,,micromat_protogo
git_corp,50.0,44_years_of_the_fantastic_four
macsoft,50.0,rise_of_nations_gold_mac
csdc,50.0,circus_poniesnotebook_20_mac_os
nova_development,30.0,humorous_greeting_card_factory
panda_software,,panda_software_antivirus_firewall_2008_windows
microsoft_software,2309.0,microsoft_visual_studio_team_edition_for_software_testers_2005_wmsdn_premium_renewal
metoosoftware,30.0,i_transfer_dvds_2_ipod_edition_winmac
sonycreativesoftware,30.0,station_access_collection
dreamcatcher_interactive,30.0,agatha_christie_and_then_there_were_none
atari,30.0,unreal_tournament_2004_dvdrom
ubi_soft,20.0,brothers_in_arms_road_to_hill_30_dvdrom
aspyr_media,60.0,command_and_conquer_generals_deluxe_dvdrom_mac
electronic_arts,30.0,battlefield_1942_deluxe_edition
avanquestpublishingusainc,80.0,power_director_3
cosmi,,cosmi_rom03558_print_perfect_clip_art_deluxe
curiouslabsinc,280.0,e_frontier_poser_6_collector_s_edition_with_volume_1_figure_pack_mac
adobe,599.0,adobe_illustrator_cs3_mac
microsoft_corporation,,microsoft_office_mac_2004_english_3pk_dsp_73101163
adobe_software,273.0,adobe_software_acrobat_pro_upgrd_propro_mac_adbcd01798mc
aspyr_media,40.0,quake_4_mac
micromat,100.0,micromat_techtool_pro_4_mac
encore,10.0,varmint_hunter_jewel_case
encore,20.0,hoyle_casino_2007
encore_software,40.0,3d_home_architect_landscape_v_8_by_encore_software
encore,8.0,hoyle_backgammon_jc
microsoft,230.0,microsoft_excel_2004_mac
encore_software,10.0,pc_hoyle_bridge
corel,50.0,corel_dvd_moviefactory_60
encore,20.0,axis_allies_collector_s_edition
encore_software,20.0,jewels_of_cleopatra
encore,20.0,jeopardy_deluxe
encore_software,20.0,hoyle_4pack_2006
encore_software,20.0,hoyle_puzzle_board_games
encore,10.0,hoyle_mahjongg_jewel_case
encore,20.0,scrabble_champion_edition
encore,10.0,hoyle_kids_games_jc
brightermindsmediainc,20.0,cyberchase_adventures_carnival_chaos_and_casablanca_quest
encore,10.0,hoyle_south_beach_solitaire
encore,10.0,monopoly_3
computer_associates,,ca_arcserve_bkup_r11_5_win_client_vss_software_snapshot_prod_only
corel,90.0,ulead_videostudio_11
zerog,170.0,zerog_pro_pack_for_garageband_appleloops
encore,10.0,hoyle_solitaire_jewel_case
hewlettpackard_consumables,630.0,hp_dss_software_v_40_complete_package_t1936aa_ua0
broderbund,30.0,calendar_creator_10
ulead_systems,495.0,ulead_systems_dvd_workshop_2
final_draft,250.0,final_draft_7syd_field_s_screenwriting_workshop_dvd_bundle
adobe,2499.0,adobe_creative_suite_cs3_master_collection_mac
digidesign,495.0,digidesign_music_production_toolkit_pro_tools_le
encore,10.0,hoyle_texas_hold_em_poker_jewel_case
encore,10.0,chicken_hunter_license_to_grill_the_great_poultry_race
encore_software,30.0,media_studio_for_psp_standard_editon
encore_software,30.0,3d_home_architect_landscape_designer_v8
encore,20.0,hoyle_classic_collection_2006
encore,20.0,monopoly_here_now
encore,10.0,chicken_hunter_wanted_jc
extensis_corporation,,extensis_smartscale_1user_pxe11433
aquaminds,70.0,notetaker_15
nova_development,100.0,business_plan_writer_deluxe_80_2005
extensis_corporation,200.0,extensis_intellihance_pro_4x_winmac
microsoft,10949.0,microsoft_visual_studio_team_suite_2005_with_msdn_premium_cd_dvd
